id,name,welfare_mean,salary_mean,ft_salary_mean,ft_salary_med,pt_fe_ratio,oa_num,oa_ratio
2347,聯強,1468.00 ,1272.00 ,1228.00 ,1049.00 ,0.44 ,1.00 ,0.00 
2348,海悅,1510.00 ,1309.00 ,1109.00 ,955.00 ,0.31 ,0.00 ,0.00 
2349,錸德,727.00 ,630.00 ,670.00 ,578.00 ,0.03 ,0.00 ,0.00 
2351,順德,883.00 ,738.00 ,726.00 ,601.00 ,0.10 ,4.00 ,0.00 
2352,佳世達,2236.00 ,1953.00 ,1696.00 ,1290.00 ,0.15 ,0.00 ,0.00 
2353,宏碁,2039.00 ,1756.00 ,1772.00 ,1442.00 ,0.31 ,14.00 ,0.00 
2354,鴻準,2320.00 ,1941.00 ,2498.00 ,1634.00 ,0.00 ,0.00 ,0.00 
2355,敬鵬,825.00 ,706.00 ,710.00 ,640.00 ,0.26 ,29.00 ,0.01 
2356,英業達,1320.00 ,1155.00 ,1121.00 ,939.00 ,0.14 ,41.00 ,0.00 
2357,華碩,1676.00 ,1476.00 ,1617.00 ,1310.00 ,0.23 ,1.00 ,0.00 
2358,廷鑫,924.00 ,784.00 ,534.00 ,464.00 ,0.40 ,2.00 ,0.02 
2359,所羅門,1097.00 ,934.00 ,919.00 ,779.00 ,0.00 ,7.00 ,0.02 
2360,致茂,1548.00 ,1355.00 ,1401.00 ,1144.00 ,0.14 ,1.00 ,0.00 
2362,藍天,1327.00 ,1119.00 ,1204.00 ,1078.00 ,0.26 ,1.00 ,0.00 
2363,矽統,1673.00 ,1502.00 ,1308.00 ,1210.00 ,0.22 ,0.00 ,0.00 
2364,倫飛,1079.00 ,929.00 ,737.00 ,643.00 ,0.29 ,0.00 ,0.00 
2365,昆盈,1206.00 ,957.00 ,847.00 ,719.00 ,0.36 ,0.00 ,0.00 
2367,燿華,791.00 ,672.00 ,673.00 ,605.00 ,0.14 ,2.00 ,0.00 
2368,金像電,1115.00 ,959.00 ,887.00 ,721.00 ,0.20 ,47.00 ,0.01 
2369,菱生,662.00 ,536.00 ,591.00 ,507.00 ,0.17 ,0.00 ,0.00 
2371,大同,904.00 ,775.00 ,763.00 ,680.00 ,0.21 ,8.00 ,0.00 
2373,震旦行,835.00 ,591.00 ,736.00 ,640.00 ,0.15 ,0.00 ,0.00 
2374,佳能,1298.00 ,1110.00 ,1251.00 ,1080.00 ,0.23 ,0.00 ,0.00 
2375,凱美,2097.00 ,1889.00 ,774.00 ,800.00 ,0.30 ,0.00 ,0.00 
2376,技嘉,1306.00 ,1058.00 ,1409.00 ,953.00 ,0.27 ,6.00 ,0.00 
2377,微星,1794.00 ,1587.00 ,1712.00 ,1478.00 ,0.25 ,0.00 ,0.00 
2379,瑞昱,4910.00 ,4617.00 ,3839.00 ,3069.00 ,0.09 ,0.00 ,0.00 
2380,虹光,1066.00 ,863.00 ,873.00 ,771.00 ,0.17 ,1.00 ,0.00 
2382,廣達,1791.00 ,1556.00 ,1501.00 ,1217.00 ,0.21 ,109.00 ,0.01 
2383,台光電,1317.00 ,1148.00 ,1054.00 ,786.00 ,0.12 ,22.00 ,0.01 
2385,群光,2757.00 ,2499.00 ,1958.00 ,1676.00 ,0.15 ,31.00 ,0.00 
2387,精元,1128.00 ,985.00 ,740.00 ,655.00 ,0.08 ,0.00 ,0.00 
2388,威盛,1915.00 ,1672.00 ,1632.00 ,1443.00 ,0.21 ,3.00 ,0.01 
2390,云辰,1038.00 ,857.00 ,725.00 ,697.00 ,0.20 ,0.00 ,0.00 
2392,正崴,1723.00 ,1527.00 ,1082.00 ,956.00 ,0.31 ,66.00 ,0.00 
2393,億光,906.00 ,759.00 ,796.00 ,603.00 ,0.20 ,9.00 ,0.01 
2395,研華,1496.00 ,1302.00 ,1192.00 ,1001.00 ,0.21 ,4.00 ,0.00 
2397,友通,1034.00 ,892.00 ,905.00 ,711.00 ,0.23 ,3.00 ,0.00 
2399,映泰,1122.00 ,928.00 ,824.00 ,728.00 ,0.36 ,0.00 ,0.00 
2401,凌陽,1770.00 ,1539.00 ,1592.00 ,1358.00 ,0.26 ,0.00 ,0.00 
2402,毅嘉,844.00 ,719.00 ,538.00 ,439.00 ,0.23 ,5.00 ,0.02 
2404,漢唐,1723.00 ,1557.00 ,1506.00 ,1277.00 ,0.14 ,5.00 ,0.01 
2405,輔信,1198.00 ,1022.00 ,976.00 ,828.00 ,0.23 ,0.00 ,0.00 
2406,國碩,880.00 ,737.00 ,713.00 ,650.00 ,0.26 ,3.00 ,0.02 
2408,南亞科,1748.00 ,1575.00 ,1581.00 ,1350.00 ,0.12 ,0.00 ,0.00 
2409,友達,1278.00 ,1067.00 ,1044.00 ,791.00 ,0.28 ,2.00 ,0.00 
2412,中華電,1724.00 ,913.00 ,1548.00 ,1510.00 ,0.22 ,36.00 ,0.00 
2413,環科,681.00 ,585.00 ,558.00 ,497.00 ,0.20 ,4.00 ,0.01 
2414,精技,1141.00 ,979.00 ,896.00 ,809.00 ,0.21 ,1.00 ,0.00 
2415,錩新,1445.00 ,1191.00 ,1005.00 ,904.00 ,0.60 ,0.00 ,0.00 
2417,圓剛,1361.00 ,1185.00 ,1115.00 ,1085.00 ,0.20 ,0.00 ,0.00 
2419,仲琦,1826.00 ,1614.00 ,1571.00 ,1395.00 ,0.23 ,0.00 ,0.00 
2420,新巨,823.00 ,714.00 ,593.00 ,476.00 ,0.32 ,0.00 ,0.00 
2421,建準,1227.00 ,1023.00 ,1026.00 ,843.00 ,0.46 ,0.00 ,0.00 
2423,固緯,1232.00 ,1067.00 ,973.00 ,876.00 ,0.20 ,0.00 ,0.00 
2424,隴華,861.00 ,735.00 ,691.00 ,642.00 ,0.25 ,0.00 ,0.00 
2425,承啟,1669.00 ,1378.00 ,658.00 ,720.00 ,0.44 ,0.00 ,0.00 
2426,鼎元,692.00 ,550.00 ,562.00 ,497.00 ,0.25 ,7.00 ,0.01 
2427,三商電,989.00 ,851.00 ,765.00 ,710.00 ,0.17 ,0.00 ,0.00 
2428,興勤,972.00 ,822.00 ,758.00 ,560.00 ,0.47 ,0.00 ,0.00 
2429,銘旺科,608.00 ,496.00 ,458.00 ,321.00 ,0.07 ,0.00 ,0.00 
2430,燦坤,618.00 ,493.00 ,675.00 ,628.00 ,0.10 ,36.00 ,0.02 
2431,聯昌,1206.00 ,1010.00 ,920.00 ,764.00 ,0.00 ,0.00 ,0.00 
2432,倚天酷碁-創,N/A,N/A,N/A,N/A,0.20 ,1.00 ,0.00 
2433,互盛電,823.00 ,609.00 ,726.00 ,649.00 ,0.04 ,0.00 ,0.00 
2434,統懋,693.00 ,568.00 ,557.00 ,492.00 ,0.04 ,0.00 ,0.00 
2436,偉詮電,1448.00 ,1246.00 ,1151.00 ,1071.00 ,0.15 ,1.00 ,0.00 
2438,翔耀,633.00 ,512.00 ,522.00 ,461.00 ,0.60 ,0.00 ,0.00 
2439,美律,1322.00 ,1051.00 ,985.00 ,765.00 ,0.35 ,11.00 ,0.00 
2440,太空梭,1162.00 ,964.00 ,783.00 ,737.00 ,0.25 ,0.00 ,0.00 
2441,超豐,895.00 ,750.00 ,783.00 ,630.00 ,0.43 ,4.00 ,0.00 
2442,新美齊,1854.00 ,1087.00 ,1079.00 ,879.00 ,0.21 ,0.00 ,0.00 
2443,昶虹,998.00 ,857.00 ,753.00 ,648.00 ,0.43 ,0.00 ,0.00 
2444,兆勁,699.00 ,575.00 ,524.00 ,469.00 ,0.00 ,4.00 ,0.01 
2449,京元電子,942.00 ,809.00 ,863.00 ,711.00 ,0.33 ,16.00 ,0.00 
2450,神腦,772.00 ,626.00 ,622.00 ,584.00 ,0.35 ,1.00 ,0.00 
2451,創見,902.00 ,758.00 ,748.00 ,601.00 ,0.15 ,0.00 ,0.00 
2453,凌群,1262.00 ,1080.00 ,938.00 ,827.00 ,0.22 ,7.00 ,0.01 
2454,聯發科,5337.00 ,4992.00 ,4867.00 ,3747.00 ,0.06 ,0.00 ,0.00 
2455,全新,1211.00 ,1023.00 ,897.00 ,700.00 ,0.15 ,1.00 ,0.00 
2457,飛宏,1210.00 ,1015.00 ,919.00 ,794.00 ,0.32 ,7.00 ,0.00 
2458,義隆,2000.00 ,1746.00 ,1745.00 ,1572.00 ,0.16 ,0.00 ,0.00 
2459,敦吉,1360.00 ,1217.00 ,1032.00 ,920.00 ,0.00 ,0.00 ,0.00 
2460,建通,707.00 ,575.00 ,595.00 ,530.00 ,0.09 ,0.00 ,0.00 
2461,光群雷,1047.00 ,915.00 ,768.00 ,672.00 ,0.28 ,4.00 ,0.03 
2462,良得電,1283.00 ,1073.00 ,990.00 ,876.00 ,0.10 ,48.00 ,0.00 
2464,盟立,1196.00 ,1017.00 ,1083.00 ,893.00 ,0.10 ,1.00 ,0.00 
2465,麗臺,1014.00 ,855.00 ,857.00 ,718.00 ,0.32 ,1.00 ,0.00 
2466,冠西電,828.00 ,712.00 ,608.00 ,446.00 ,0.24 ,2.00 ,0.01 
2467,志聖,1278.00 ,1106.00 ,1189.00 ,993.00 ,0.12 ,4.00 ,0.01 
2468,華經,955.00 ,802.00 ,697.00 ,615.00 ,0.30 ,5.00 ,0.01 
2471,資通,1516.00 ,1323.00 ,1203.00 ,1079.00 ,0.21 ,0.00 ,0.00 
2472,立隆電,1850.00 ,1642.00 ,1312.00 ,1278.00 ,0.38 ,0.00 ,0.00 
2474,可成,739.00 ,620.00 ,687.00 ,579.00 ,0.29 ,7.00 ,0.00 
2476,鉅祥,792.00 ,688.00 ,716.00 ,631.00 ,0.30 ,1.00 ,0.00 
2477,美隆電,702.00 ,607.00 ,656.00 ,528.00 ,0.06 ,3.00 ,0.01 
2478,大毅,951.00 ,837.00 ,684.00 ,571.00 ,0.28 ,6.00 ,0.01 
2480,敦陽科,1336.00 ,1174.00 ,1050.00 ,962.00 ,0.27 ,3.00 ,0.01 
2481,強茂,921.00 ,774.00 ,770.00 ,555.00 ,0.41 ,17.00 ,0.01 
2482,連宇,1067.00 ,920.00 ,760.00 ,620.00 ,0.30 ,0.00 ,0.00 
2483,百容,657.00 ,560.00 ,535.00 ,469.00 ,0.11 ,17.00 ,0.03 
2484,希華,836.00 ,709.00 ,702.00 ,604.00 ,0.31 ,0.00 ,0.00 
2485,兆赫,653.00 ,540.00 ,562.00 ,422.00 ,0.35 ,13.00 ,0.01 
2486,一詮,729.00 ,604.00 ,603.00 ,546.00 ,0.13 ,9.00 ,0.01 
2488,漢平,1177.00 ,1019.00 ,794.00 ,662.00 ,0.33 ,1.00 ,0.01 
2489,瑞軒,1572.00 ,1359.00 ,1035.00 ,927.00 ,0.40 ,3.00 ,0.00 
2491,吉祥全,904.00 ,777.00 ,553.00 ,505.00 ,0.19 ,0.00 ,0.00 
2492,華新科,740.00 ,603.00 ,580.00 ,486.00 ,0.31 ,5.00 ,0.00 
2493,揚博,1303.00 ,1141.00 ,1077.00 ,882.00 ,0.25 ,0.00 ,0.00 
2495,普安,1078.00 ,935.00 ,931.00 ,759.00 ,0.15 ,0.00 ,0.00 
2496,卓越,1386.00 ,1112.00 ,659.00 ,682.00 ,1.00 ,0.00 ,0.00 
2497,怡利電,836.00 ,720.00 ,641.00 ,575.00 ,0.01 ,0.00 ,0.00 
2498,宏達電,1174.00 ,963.00 ,1139.00 ,897.00 ,0.25 ,1.00 ,0.00 
2501,國建,1441.00 ,1275.00 ,987.00 ,879.00 ,0.31 ,2.00 ,0.01 
2504,國產,1577.00 ,1450.00 ,1033.00 ,1018.00 ,0.17 ,5.00 ,0.01 
2505,國揚,1505.00 ,1292.00 ,1256.00 ,1170.00 ,0.43 ,0.00 ,0.00 
2506,太設,643.00 ,550.00 ,1042.00 ,836.00 ,0.00 ,0.00 ,0.00 
2509,全坤建,976.00 ,813.00 ,802.00 ,745.00 ,0.67 ,0.00 ,0.00 
2511,太子,1801.00 ,1574.00 ,1082.00 ,1048.00 ,0.36 ,0.00 ,0.00 
2514,龍邦,1164.00 ,1000.00 ,778.00 ,698.00 ,0.50 ,0.00 ,0.00 
2516,新建,839.00 ,724.00 ,616.00 ,483.00 ,0.11 ,4.00 ,0.00 
2520,冠德,2018.00 ,1777.00 ,1273.00 ,1081.00 ,0.36 ,0.00 ,0.00 
2524,京城,1589.00 ,1341.00 ,980.00 ,937.00 ,0.29 ,0.00 ,0.00 
2527,宏璟,1507.00 ,1280.00 ,830.00 ,852.00 ,0.39 ,0.00 ,0.00 
2528,皇普,1000.00 ,858.00 ,728.00 ,610.00 ,0.44 ,0.00 ,0.00 
2530,華建,1667.00 ,1465.00 ,1104.00 ,896.00 ,0.40 ,0.00 ,0.00 
2534,宏盛,1275.00 ,1091.00 ,972.00 ,836.00 ,0.08 ,0.00 ,0.00 
2535,達欣工,1441.00 ,1245.00 ,1119.00 ,1093.00 ,0.11 ,0.00 ,0.00 
2536,宏普,1176.00 ,998.00 ,841.00 ,857.00 ,0.25 ,0.00 ,0.00 
2537,聯上發,1133.00 ,945.00 ,888.00 ,791.00 ,0.56 ,0.00 ,0.00 
2538,基泰,2989.00 ,1619.00 ,1029.00 ,842.00 ,0.00 ,0.00 ,0.00 
2539,櫻花建,1126.00 ,941.00 ,891.00 ,756.00 ,0.20 ,1.00 ,0.01 
2540,愛山林,3127.00 ,2852.00 ,2036.00 ,1357.00 ,0.10 ,0.00 ,0.00 
2542,興富發,1538.00 ,1403.00 ,775.00 ,624.00 ,0.40 ,0.00 ,0.00 
2543,皇昌,859.00 ,687.00 ,720.00 ,564.00 ,0.13 ,9.00 ,0.01 
2545,皇翔,1501.00 ,1274.00 ,1165.00 ,970.00 ,0.18 ,0.00 ,0.00 
2546,根基,1075.00 ,939.00 ,978.00 ,916.00 ,0.11 ,10.00 ,0.01 
2547,日勝生,1477.00 ,1244.00 ,941.00 ,862.00 ,0.39 ,1.00 ,0.00 
2548,華固,3157.00 ,2805.00 ,1647.00 ,1566.00 ,0.18 ,0.00 ,0.00 
2597,潤弘,1492.00 ,1297.00 ,1160.00 ,959.00 ,0.07 ,0.00 ,0.00 
2601,益航,1519.00 ,1308.00 ,1097.00 ,1009.00 ,0.47 ,0.00 ,0.00 
2603,長榮,4888.00 ,4553.00 ,4575.00 ,4213.00 ,0.17 ,9.00 ,0.00 
2605,新興,2175.00 ,1931.00 ,1375.00 ,1380.00 ,0.29 ,0.00 ,0.00 
2606,裕民,2094.00 ,1638.00 ,1574.00 ,1359.00 ,0.27 ,0.00 ,0.00 
2607,榮運,1164.00 ,984.00 ,971.00 ,941.00 ,0.25 ,10.00 ,0.01 
2608,嘉里大榮,816.00 ,667.00 ,690.00 ,667.00 ,0.12 ,60.00 ,0.01 
2609,陽明,3833.00 ,3216.00 ,2957.00 ,2585.00 ,0.29 ,1.00 ,0.00 
2610,華航,1897.00 ,1343.00 ,1638.00 ,1159.00 ,0.29 ,37.00 ,0.00 
2611,志信,758.00 ,609.00 ,567.00 ,567.00 ,0.16 ,0.00 ,0.00 
2612,中航,1695.00 ,1479.00 ,1307.00 ,1000.00 ,0.32 ,1.00 ,0.00 
2613,中櫃,773.00 ,635.00 ,634.00 ,614.00 ,0.17 ,6.00 ,0.01 
2614,東森,1407.00 ,1230.00 ,986.00 ,914.00 ,0.47 ,0.00 ,0.00 
2615,萬海,3329.00 ,3025.00 ,2442.00 ,2242.00 ,0.37 ,19.00 ,0.00 
2616,山隆,707.00 ,601.00 ,771.00 ,632.00 ,0.03 ,0.00 ,0.00 
2617,台航,1577.00 ,1350.00 ,1388.00 ,1058.00 ,0.21 ,0.00 ,0.00 
2618,長榮航,1637.00 ,1278.00 ,1417.00 ,791.00 ,0.32 ,131.00 ,0.01 
2630,亞航,764.00 ,626.00 ,649.00 ,600.00 ,0.06 ,9.00 ,0.01 
2633,台灣高鐵,1111.00 ,938.00 ,948.00 ,860.00 ,0.19 ,13.00 ,0.00 
2634,漢翔,1253.00 ,1066.00 ,1024.00 ,848.00 ,0.20 ,42.00 ,0.01 
2636,台驊投控,2622.00 ,2378.00 ,787.00 ,493.00 ,0.09 ,0.00 ,0.00 
2637,慧洋-KY,N/A,N/A,N/A,N/A,0.53 ,0.00 ,0.00 
2642,宅配通,673.00 ,553.00 ,603.00 ,573.00 ,0.23 ,43.00 ,0.02 
2645,長榮航太,1270.00 ,1052.00 ,1039.00 ,975.00 ,0.07 ,16.00 ,0.01 
2701,萬企,618.00 ,487.00 ,486.00 ,452.00 ,0.50 ,0.00 ,0.00 
2702,華園,587.00 ,496.00 ,578.00 ,468.00 ,0.50 ,0.00 ,0.00 
2704,國賓,1381.00 ,1237.00 ,586.00 ,468.00 ,0.38 ,10.00 ,0.01 
2705,六福,542.00 ,449.00 ,513.00 ,440.00 ,0.57 ,128.00 ,0.01 
2706,第一店,621.00 ,512.00 ,434.00 ,427.00 ,0.43 ,0.00 ,0.00 
2707,晶華,705.00 ,591.00 ,645.00 ,535.00 ,0.52 ,25.00 ,0.02 
2712,遠雄來,632.00 ,525.00 ,487.00 ,384.00 ,0.35 ,7.00 ,0.02 
2722,夏都,547.00 ,456.00 ,438.00 ,393.00 ,0.52 ,13.00 ,0.03 
2723,美食-KY,N/A,N/A,N/A,N/A,0.20 ,251.00 ,0.02 
2727,王品,521.00 ,440.00 ,663.00 ,559.00 ,0.53 ,91.00 ,0.01 
2731,雄獅,652.00 ,534.00 ,508.00 ,455.00 ,0.59 ,20.00 ,0.00 
2739,寒舍,769.00 ,631.00 ,577.00 ,489.00 ,0.46 ,92.00 ,0.06 
2748,雲品,795.00 ,672.00 ,560.00 ,465.00 ,0.48 ,48.00 ,0.05 
2753,八方雲集,1131.00 ,976.00 ,853.00 ,787.00 ,0.33 ,13.00 ,0.01 
2801,彰銀,1734.00 ,1395.00 ,1338.00 ,1253.00 ,0.60 ,4.00 ,0.00 
2809,京城銀,1058.00 ,906.00 ,830.00 ,759.00 ,0.52 ,5.00 ,0.01 
2812,台中銀,1369.00 ,1173.00 ,1047.00 ,883.00 ,0.39 ,17.00 ,0.01 
2816,旺旺保,1179.00 ,1025.00 ,1007.00 ,781.00 ,0.42 ,3.00 ,0.01 
2820,華票,1874.00 ,1542.00 ,1474.00 ,1294.00 ,0.19 ,0.00 ,0.00 
2832,台產,1157.00 ,1023.00 ,1009.00 ,783.00 ,0.37 ,4.00 ,0.01 
2834,臺企銀,1589.00 ,1319.00 ,1283.00 ,1143.00 ,0.46 ,28.00 ,0.01 
2836,高雄銀,1607.00 ,1342.00 ,1223.00 ,1104.00 ,0.51 ,8.00 ,0.01 
2838,聯邦銀,1013.00 ,864.00 ,856.00 ,744.00 ,0.54 ,69.00 ,0.02 
2845,遠東銀,1573.00 ,1308.00 ,1199.00 ,1061.00 ,0.40 ,1.00 ,0.00 
2849,安泰銀,1170.00 ,1031.00 ,985.00 ,824.00 ,0.49 ,19.00 ,0.01 
2850,新產,1383.00 ,1263.00 ,1210.00 ,898.00 ,0.24 ,0.00 ,0.00 
2851,中再保,1927.00 ,1578.00 ,1286.00 ,1263.00 ,0.48 ,2.00 ,0.01 
2852,第一保,1226.00 ,1096.00 ,1075.00 ,836.00 ,0.13 ,6.00 ,0.01 
2855,統一證,1449.00 ,1214.00 ,1137.00 ,819.00 ,0.38 ,18.00 ,0.01 
2867,三商壽,1090.00 ,955.00 ,944.00 ,820.00 ,0.47 ,3.00 ,0.00 
2880,華南金,1662.00 ,1361.00 ,1309.00 ,1135.00 ,0.52 ,37.00 ,0.00 
2881,富邦金,1212.00 ,1021.00 ,1315.00 ,1068.00 ,0.56 ,53.00 ,0.00 
2882,國泰金,1163.00 ,1017.00 ,1327.00 ,1107.00 ,0.56 ,79.00 ,0.00 
2883,開發金,1449.00 ,1224.00 ,1243.00 ,1025.00 ,0.60 ,46.00 ,0.00 
2884,玉山金,1453.00 ,1226.00 ,1210.00 ,1113.00 ,0.41 ,20.00 ,0.00 
2885,元大金,1688.00 ,1418.00 ,1252.00 ,1078.00 ,0.54 ,11.00 ,0.00 
2886,兆豐金,1996.00 ,1536.00 ,1432.00 ,1173.00 ,0.53 ,66.00 ,0.01 
2887,台新金,1464.00 ,1245.00 ,1267.00 ,1038.00 ,0.48 ,1.00 ,0.00 
2888,新光金,1127.00 ,970.00 ,1036.00 ,872.00 ,0.55 ,9.00 ,0.00 
2889,國票金,1520.00 ,1315.00 ,1079.00 ,777.00 ,0.05 ,0.00 ,0.00 
2890,永豐金,1614.00 ,1351.00 ,1265.00 ,1089.00 ,0.40 ,22.00 ,0.00 
2891,中信金,1725.00 ,1496.00 ,1469.00 ,1225.00 ,0.57 ,32.00 ,0.00 
2892,第一金,1777.00 ,1516.00 ,1337.00 ,1245.00 ,0.50 ,17.00 ,0.00 
2897,王道銀行,1782.00 ,1575.00 ,1279.00 ,1032.00 ,0.46 ,6.00 ,0.01 
2901,欣欣,902.00 ,742.00 ,633.00 ,577.00 ,0.15 ,0.00 ,0.00 
2903,遠百,906.00 ,786.00 ,743.00 ,700.00 ,0.25 ,1.00 ,0.00 
2904,匯僑,1248.00 ,1040.00 ,703.00 ,670.00 ,0.23 ,0.00 ,0.00 
2905,三商,2732.00 ,2537.00 ,947.00 ,814.00 ,0.47 ,3.00 ,0.00 
2906,高林,1174.00 ,1018.00 ,589.00 ,524.00 ,0.47 ,0.00 ,0.00 
2908,特力,1169.00 ,929.00 ,929.00 ,816.00 ,0.60 ,1.00 ,0.00 
2910,統領,725.00 ,589.00 ,560.00 ,511.00 ,0.04 ,0.00 ,0.00 
2911,麗嬰房,561.00 ,455.00 ,471.00 ,436.00 ,0.50 ,0.00 ,0.00 
2912,統一超,861.00 ,731.00 ,1009.00 ,851.00 ,0.50 ,20.00 ,0.00 
2913,農林,874.00 ,690.00 ,583.00 ,492.00 ,0.45 ,5.00 ,0.01 
2915,潤泰全,881.00 ,640.00 ,629.00 ,422.00 ,0.61 ,0.00 ,0.00 
2923,鼎固-KY,N/A,N/A,N/A,N/A,0.40 ,0.00 ,0.00 
2929,淘帝-KY,N/A,N/A,N/A,N/A,0.29 ,0.00 ,0.00 
2939,凱羿-KY,N/A,N/A,N/A,N/A,0.54 ,0.00 ,0.00 
2945,三商家購,439.00 ,355.00 ,426.00 ,358.00 ,0.60 ,26.00 ,0.01 
3002,歐格,1281.00 ,1131.00 ,746.00 ,889.00 ,0.59 ,0.00 ,0.00 
3003,健和興,860.00 ,727.00 ,687.00 ,647.00 ,0.17 ,2.00 ,0.00 
3004,豐達科,1062.00 ,922.00 ,791.00 ,715.00 ,0.23 ,4.00 ,0.01 
3005,神基,3464.00 ,3231.00 ,1628.00 ,1428.00 ,0.23 ,11.00 ,0.00 
3006,晶豪科,2837.00 ,2590.00 ,2585.00 ,2443.00 ,0.24 ,0.00 ,0.00 
3008,大立光,1339.00 ,1204.00 ,1244.00 ,878.00 ,0.10 ,17.00 ,0.00 
3010,華立,2173.00 ,1909.00 ,1428.00 ,1180.00 ,0.11 ,0.00 ,0.00 
3011,今皓,997.00 ,860.00 ,708.00 ,620.00 ,0.13 ,0.00 ,0.00 
3013,晟銘電,1419.00 ,1186.00 ,998.00 ,956.00 ,0.35 ,40.00 ,0.00 
3014,聯陽,2306.00 ,2069.00 ,2013.00 ,1891.00 ,0.13 ,0.00 ,0.00 
3015,全漢,1177.00 ,1024.00 ,1001.00 ,877.00 ,0.30 ,3.00 ,0.00 
3016,嘉晶,1307.00 ,1108.00 ,1145.00 ,1050.00 ,0.28 ,0.00 ,0.00 
3017,奇鋐,1911.00 ,1682.00 ,1033.00 ,909.00 ,0.20 ,22.00 ,0.00 
3018,隆銘綠能,925.00 ,760.00 ,768.00 ,687.00 ,0.00 ,0.00 ,0.00 
3019,亞光,1059.00 ,897.00 ,848.00 ,685.00 ,0.14 ,0.00 ,0.00 
3021,鴻名,835.00 ,686.00 ,722.00 ,598.00 ,0.47 ,0.00 ,0.00 
3022,威強電,1295.00 ,1137.00 ,895.00 ,830.00 ,0.23 ,0.00 ,0.00 
3023,信邦,870.00 ,736.00 ,685.00 ,496.00 ,0.46 ,35.00 ,0.01 
3024,憶聲,844.00 ,677.00 ,586.00 ,512.00 ,0.57 ,0.00 ,0.00 
3025,星通,1198.00 ,1033.00 ,942.00 ,792.00 ,0.38 ,0.00 ,0.00 
3026,禾伸堂,1019.00 ,878.00 ,838.00 ,665.00 ,0.49 ,5.00 ,0.00 
3027,盛達,981.00 ,820.00 ,852.00 ,762.00 ,0.32 ,0.00 ,0.00 
3028,增你強,1338.00 ,1160.00 ,1141.00 ,1003.00 ,0.33 ,1.00 ,0.00 
3029,零壹,1419.00 ,1209.00 ,1198.00 ,993.00 ,0.52 ,0.00 ,0.00 
3030,德律,1580.00 ,1392.00 ,1302.00 ,1139.00 ,0.11 ,4.00 ,0.01 
3031,佰鴻,1193.00 ,1040.00 ,787.00 ,707.00 ,0.22 ,0.00 ,0.00 
3032,偉訓,1407.00 ,1218.00 ,999.00 ,917.00 ,0.30 ,0.00 ,0.00 
3033,威健,1762.00 ,1551.00 ,1310.00 ,1174.00 ,0.09 ,2.00 ,0.00 
3034,聯詠,4381.00 ,4053.00 ,3959.00 ,3222.00 ,0.08 ,0.00 ,0.00 
3035,智原,3108.00 ,2847.00 ,2550.00 ,2072.00 ,0.21 ,0.00 ,0.00 
3036,文曄,1988.00 ,1754.00 ,1425.00 ,1096.00 ,0.30 ,0.00 ,0.00 
3037,欣興,1357.00 ,1204.00 ,1099.00 ,795.00 ,0.19 ,46.00 ,0.00 
3038,全台,801.00 ,697.00 ,675.00 ,570.00 ,0.17 ,3.00 ,0.00 
3040,遠見,1229.00 ,1055.00 ,725.00 ,679.00 ,0.50 ,0.00 ,0.00 
3041,揚智,2090.00 ,1842.00 ,1798.00 ,1643.00 ,0.13 ,0.00 ,0.00 
3042,晶技,1149.00 ,1045.00 ,1063.00 ,808.00 ,0.16 ,16.00 ,0.01 
3043,科風,705.00 ,585.00 ,508.00 ,398.00 ,0.23 ,0.00 ,0.00 
3044,健鼎,1079.00 ,941.00 ,706.00 ,492.00 ,0.19 ,0.00 ,0.00 
3045,台灣大,1251.00 ,1070.00 ,1097.00 ,943.00 ,0.49 ,3.00 ,0.00 
3046,建碁,1615.00 ,1268.00 ,1166.00 ,1191.00 ,0.21 ,0.00 ,0.00 
3047,訊舟,1337.00 ,1143.00 ,1060.00 ,915.00 ,0.20 ,0.00 ,0.00 
3049,精金,838.00 ,635.00 ,757.00 ,655.00 ,0.10 ,0.00 ,0.00 
3050,鈺德,742.00 ,607.00 ,655.00 ,600.00 ,0.37 ,0.00 ,0.00 
3051,力特,777.00 ,642.00 ,585.00 ,545.00 ,0.22 ,5.00 ,0.01 
3052,夆典,1103.00 ,961.00 ,649.00 ,562.00 ,0.11 ,0.00 ,0.00 
3054,立萬利,1198.00 ,1025.00 ,896.00 ,792.00 ,0.40 ,0.00 ,0.00 
3055,蔚華科,2286.00 ,1992.00 ,1516.00 ,1508.00 ,0.29 ,1.00 ,0.01 
3056,富華新,2059.00 ,1813.00 ,1394.00 ,799.00 ,0.42 ,0.00 ,0.00 
3057,喬鼎,1378.00 ,1179.00 ,1183.00 ,1010.00 ,0.26 ,0.00 ,0.00 
3058,立德,810.00 ,667.00 ,774.00 ,538.00 ,0.21 ,0.00 ,0.00 
3059,華晶科,2039.00 ,1835.00 ,1299.00 ,1209.00 ,0.20 ,3.00 ,0.01 
3060,銘異,874.00 ,721.00 ,643.00 ,553.00 ,0.22 ,1.00 ,0.00 
3062,建漢,1402.00 ,1200.00 ,1115.00 ,1021.00 ,0.16 ,0.00 ,0.00 
3090,日電貿,1446.00 ,1191.00 ,872.00 ,727.00 ,0.46 ,0.00 ,0.00 
3092,鴻碩,1757.00 ,1556.00 ,732.00 ,652.00 ,0.26 ,382.00 ,0.17 
