id,name,reenergy_usage_rate,energy_boundary,energy_ISO
3055,蔚華科,N/A,N/A,N
3056,富華新,N/A,N/A,N
3057,喬鼎,N/A,N/A,N
3058,立德,N/A,N/A,N
3059,華晶科,N/A,N/A,N
3060,銘異,N/A,N/A,N
3062,建漢,0.000000 ,110/1~110/12,N
3090,日電貿,N/A,N/A,N
3092,鴻碩,N/A,N/A,ISO 50001
3094,聯傑,N/A,N/A,N
3130,一零四,N/A,N/A,N
3138,耀登,N/A,N/A,N
3149,正達,N/A,N/A,N
3164,景岳,0.141500 ,"再生能源節約量(天然氣)
110年	立方公尺
1月	979
2月	875
3月	1164
4月	1164
5月	1116
6月	1006
7月	915
8月	819
9月	1257
10月	944
11月	1125
12月	859
加總	12223
總天然氣使用量: 86376",N
3167,大量,N/A,N/A,N
3189,景碩,N/A,N/A,N
3209,全科,N/A,N/A,N
3229,晟鈦,N/A,N/A,N
3231,緯創,0.483700 ,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),ISO 50001
3257,虹冠電,N/A,N/A,N
3266,昇陽,N/A,N/A,N
3296,勝德,N/A,N/A,N
3305,昇貿,0.018000 ,110/1/1~110/12/31,N
3308,聯德,N/A,N/A,N
3311,閎暉,N/A,N/A,N
3312,弘憶股,N/A,N/A,N
3321,同泰,N/A,N/A,N
3338,泰碩,N/A,N/A,N
3346,麗清,N/A,N/A,N
3356,奇偶,N/A,N/A,N
3376,新日興,N/A,N/A,N
3380,明泰,N/A,N/A,N
3406,玉晶光,N/A,N/A,N
3413,京鼎,N/A,N/A,N
3416,融程電,N/A,N/A,N
3419,譁裕,N/A,N/A,N
3432,台端,0.000000 ,包含合併財務報表之母子公司,N
3437,榮創,N/A,N/A,N
3443,創意,0.000000 ,本次報告書邊界為創意電子台灣地區，涵蓋新竹總部、新竹分部，未納入海外子公司,N
3450,聯鈞,N/A,N/A,N
3454,晶睿,N/A,N/A,N
3481,群創,0.004100 ,群創光電(母公司)及子公司：寧波群志光電、寧波群輝光電、佛山群志光電,ISO 50001
3494,誠研,0.013000 ,包含合併財務報表之母子公司,N
3501,維熹,N/A,N/A,N
3504,揚明光,N/A,N/A,N
3515,華擎,0.000000 ,母公司(目前用電主要以台電為主，未使用再生能源),N
3518,柏騰,N/A,N/A,N
3528,安馳,N/A,N/A,N
3530,晶相光,N/A,N/A,N
3532,台勝科,0.000000 ,,N
3533,嘉澤,N/A,N/A,N
3535,晶彩科,N/A,N/A,N
3543,州巧,N/A,N/A,N
3545,敦泰,N/A,N/A,N
3550,聯穎,N/A,N/A,N
3557,嘉威,0.000000 ,母公司及大陸子公司,N
3563,牧德,N/A,N/A,N
3576,聯合再生,N/A,N/A,N
3583,辛耘,N/A,N/A,N
3588,通嘉,N/A,N/A,N
3591,艾笛森,N/A,N/A,N
3592,瑞鼎,N/A,N/A,N
3593,力銘,N/A,N/A,N
3596,智易,N/A,N/A,N
3605,宏致,0.000000 ,公司目前尚無使用再生能源，以購入台電電力為主要使用電力,N
3607,谷崧,N/A,N/A,N
3617,碩天,N/A,N/A,N
3622,洋華,N/A,N/A,N
3645,達邁,N/A,N/A,N
3652,精聯,N/A,N/A,N
3653,健策,N/A,N/A,N
3661,世芯-KY,N/A,N/A,N
3665,貿聯-KY,0.063600 ,統計範圍涵蓋集團 17 個生產據點：昆山貿聯廠、昆山翔光廠、常州廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、塞爾維亞廠、斯洛伐克廠、加州廠、德州廠、墨西哥廠。,"GRI Standard, AA1000 ASv3"
3669,圓展,N/A,N/A,N
3673,TPK-KY,0.465700 ,宸鴻科技（廈門）有限公司、鴻通科技（廈門）有限公司、宸美（廈門）光電有限公司、祥達光學（廈門）有限公司、寶宸（廈門）光學科技有限公司、宸鴻科技（平潭）有限公司,ISO 50001
3679,新至陞,N/A,N/A,N
3686,達能,N/A,N/A,N
3694,海華,N/A,N/A,N
3701,大眾控,N/A,N/A,N
3702,大聯大,N/A,N/A,N
3703,欣陸,0.032000 ,母公司及主要營運子公司,ISO 50001，驗證範圍：鳳山及安平水資源回收中心
3704,合勤控,0.000000 ,母公司,N
3705,永信,N/A,N/A,N
3706,神達,0.008000 ,"合併財務報表之母子公司, 含台灣營運、研發中心及廠區; 中國主要生產據點: 廣東順達廠區、江蘇昆達廠區; 美國加州組裝廠區: MiTACIS",N
3708,上緯投控,0.000000 ,上緯興業股份有限公司及上偉碳纖複合材料股份有限公司,N
3711,日月光投控,0.240400 ,包含再生能源或憑證,ISO 50001
3712,永崴投控,N/A,N/A,N
3714,富采,N/A,N/A,N
4104,佳醫,N/A,N/A,N
4106,雃博,N/A,N/A,N
4108,懷特,N/A,N/A,N
4119,旭富,N/A,N/A,N
4133,亞諾法,N/A,N/A,N
4137,麗豐-KY,N/A,N/A,N
4142,國光生,N/A,N/A,N
4148,全宇生技-KY,N/A,N/A,N
4155,訊映,N/A,N/A,N
4164,承業醫,N/A,N/A,N
4190,佐登-KY,N/A,N/A,N
4306,炎洲,N/A,N/A,N
4414,如興,N/A,N/A,N
4426,利勤,N/A,N/A,ISO 50001
4438,廣越,N/A,N/A,N
4439,冠星-KY,0.009000 ,Top Sports Textile Limited,EMeRet
4440,宜新實業,N/A,N/A,N
4526,東台,N/A,N/A,ISO 50001
4532,瑞智,N/A,N/A,N
4536,拓凱,N/A,N/A,N
4540,全球傳動,N/A,N/A,N
4545,銘鈺,N/A,N/A,N
4551,智伸科,N/A,N/A,N
4552,力達-KY,N/A,N/A,N
4555,氣立,N/A,N/A,N
4557,永新-KY,N/A,N/A,N
4560,強信-KY,N/A,N/A,N
4562,穎漢,N/A,N/A,N
4564,元翎,N/A,N/A,N
4566,時碩工業,N/A,N/A,N
4571,鈞興-KY,N/A,N/A,N
4572,駐龍,N/A,N/A,N
4576,大銀微系統,N/A,N/A,N
4581,光隆精密-KY,0.000000 ,合併財務報表之母子公司,N
4583,台灣精銳,0.000000 ,母公司,N
4720,德淵,0.002100 ,母公司,ISO 50001
4722,國精化,N/A,N/A,N
4736,泰博,N/A,N/A,N
4737,華廣,0.020000 ,母公司,N
4739,康普,N/A,N/A,ISO 50001
4746,台耀,N/A,N/A,N
4755,三福化,N/A,N/A,N
4763,材料-KY,N/A,N/A,N
4764,雙鍵,N/A,N/A,N
4766,南寶,N/A,N/A,ISO 50001
4770,上品,N/A,N/A,N
4807,日成-KY,N/A,N/A,N
4904,遠傳,0.001800 ,遠傳電信股份有限公司及兩家子公司(新世紀資通股份有限公司、和宇寬頻網路股份有限公司),ISO 50001
4906,正文,N/A,N/A,N
4912,聯德控股-KY,0.350000 ,重要子公司聯德精密材料(中國)股份有限公司,N
4915,致伸,0.141000 ,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼及東城迪芬尼,ISO 50001
4916,事欣科,N/A,N/A,N
4919,新唐,0.000000 ,僅母公司,N
4927,泰鼎-KY,N/A,N/A,N
4930,燦星網,N/A,N/A,N
4934,太極,N/A,N/A,N
4935,茂林-KY,N/A,N/A,N
4938,和碩,0.060000 ,和碩聯合科技(股)公司、名碩電腦(蘇州)、凱碩電腦(蘇州)、昌碩科技(上海)、世碩電子(昆山)、旭碩科技(重慶)、Pegatron MEXICO S.A.DEC.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、Pegatron Japan Inc.、PEGATRON SERVICE SINGAPORE PTE. LTD.、PEGATRON SERVICE KOREA LLC.、PEGATRON TECHNOLOGY SERVICE INC.、PEGATRON SERVICE AUSTRALIA PTY. LTD.,ISO 50001
4942,嘉彰,N/A,N/A,N
4943,康控-KY,N/A,N/A,N
4952,凌通,0.000000 ,母公司,N
4956,光鋐,N/A,N/A,N
4958,臻鼎-KY,0.002000 ,大陸園區自建太陽能發電量,ISO 50001
4960,誠美材,0.012500 ,僅母公司,N
4961,天鈺,N/A,N/A,N
4967,十銓,N/A,N/A,N
4968,立積,N/A,N/A,N
4976,佳凌,N/A,N/A,N
4977,眾達-KY,N/A,N/A,N
4989,榮科,N/A,N/A,ISO 50001
4994,傳奇,N/A,N/A,N
4999,鑫禾,N/A,N/A,N
5007,三星,N/A,N/A,ISO 50001
5203,訊連,N/A,N/A,N
5215,科嘉-KY,N/A,N/A,N
5222,全訊,N/A,N/A,N
5225,東科-KY,N/A,N/A,N
5234,達興材料,N/A,N/A,N
5243,乙盛-KY,N/A,N/A,N
5244,弘凱,N/A,N/A,N
5258,虹堡,N/A,N/A,N
5269,祥碩,0.000000 ,"範圍: 110/1/1~12/31, 祥碩總公司辦公室",N
5283,禾聯碩,N/A,N/A,N
5284,jpp-KY,0.162200 ,泰國經寶精密工業股份有限公司,M.0117
5285,界霖,N/A,N/A,N
5288,豐祥-KY,N/A,N/A,N
5306,桂盟,0.000000 ,母公司,N
5388,中磊,N/A,N/A,N
5434,崇越,N/A,N/A,N
5469,瀚宇博,N/A,N/A,N
5471,松翰,N/A,N/A,N
5484,慧友,N/A,N/A,N
5515,建國,N/A,N/A,N
5519,隆大,N/A,N/A,N
5521,工信,N/A,N/A,N
5522,遠雄,N/A,N/A,N
5525,順天,N/A,N/A,N
5531,鄉林,N/A,N/A,N
5533,皇鼎,N/A,N/A,N
5534,長虹,N/A,N/A,N
5538,東明-KY,N/A,N/A,N
5546,永固-KY,N/A,N/A,N
5607,遠雄港,N/A,N/A,N
5608,四維航,0.000000 ,本公司於申報年度未使用再生能源，故不適用,N
5706,鳳凰,N/A,N/A,N
5871,中租-KY,N/A,N/A,ISO 50001
5876,上海商銀,0.000000 ,僅母公司,ISO 50001
5880,合庫金,0.000500 ,合庫金控及各子公司，合計333處據點。,ISO 50001
5906,台南-KY,N/A,N/A,N
5907,大洋-KY,N/A,N/A,N
6005,群益證,N/A,N/A,N
6024,群益期,N/A,N/A,N
6108,競國,N/A,N/A,N
6112,邁達特,N/A,N/A,N
6115,鎰勝,N/A,N/A,N
6116,彩晶,N/A,N/A,ISO 50001
6117,迎廣,N/A,N/A,ISO 50001
6120,達運,N/A,N/A,N
6128,上福,N/A,N/A,N
6133,金橋,N/A,N/A,N
6136,富爾特,N/A,N/A,N
6139,亞翔,N/A,N/A,N
6141,柏承,N/A,N/A,N
6142,友勁,N/A,N/A,N
6152,百一,N/A,N/A,N
6153,嘉聯益,N/A,N/A,N
6155,鈞寶,N/A,N/A,N
6164,華興,N/A,N/A,N
6165,浪凡,N/A,N/A,N
6166,凌華,N/A,N/A,N
6168,宏齊,N/A,N/A,N
6176,瑞儀,0.030000 ,台灣與中國大陸製造廠區,N
6177,達麗,N/A,N/A,N
6183,關貿,N/A,N/A,N
6184,大豐電,N/A,N/A,N
6189,豐藝,N/A,N/A,N
6191,精成科,N/A,N/A,N
6192,巨路,N/A,N/A,N
6196,帆宣,0.226000 ,母公司-南科廠區,N
6197,佳必琪,N/A,N/A,N
6201,亞弘電,N/A,N/A,N
6202,盛群,N/A,N/A,N
6205,詮欣,0.000000 ,母公司,N
6206,飛捷,N/A,N/A,N
6209,今國光,N/A,N/A,N
6213,聯茂,N/A,N/A,ISO 50001
6214,精誠,0.013000 ,僅母公司,ISO 50001
6215,和椿,0.000000 ,台灣全部公司,N
6216,居易,N/A,N/A,N
6224,聚鼎,N/A,N/A,N
6225,天瀚,N/A,N/A,N
6226,光鼎,N/A,N/A,N
6230,尼得科超眾,N/A,N/A,N
6235,華孚,N/A,N/A,N
6239,力成,0.000000 ,"1. 2022年H2已規劃建置太陽能光電系統。
2. 2025年底前購買10%再生能源電力及憑證。",ISO 50001
6243,迅杰,N/A,N/A,N
6257,矽格,0.000000 ,矽格-北興 中興 湖口廠區,N
6269,台郡,N/A,N/A,N
6271,同欣電,0.000300 ,母公司,N
6277,宏正,N/A,N/A,N
6278,台表科,N/A,N/A,N
6281,全國電,N/A,N/A,N
6282,康舒,0.000000 ,2021年康舒科技股份有限公司永續報告書,ISO 50001
6283,淳安,N/A,N/A,N
6285,啟碁,0.000000 ,WNC全據點,ISO 50001
6288,聯嘉,N/A,N/A,N
6405,悅城,N/A,N/A,N
6409,旭隼,0.800000 ,"1.旭隼科技主要業務為不斷電系統、太陽能產品、儲能系統、變頻器、電動車充電樁等產品
2.旭隼科技產品壽命結束後，再使用或者再生利用率均超過80%，可回收利用率均超過70%，符合歐盟WEEE指令的最新要求。
3.請參閱本公司ESG報告及TCFD報告",ISO14607; 採用ISAE3000及ISAE3410進行確信
6412,群電,0.034100 ,使用太陽能發電與購買綠電憑證,ISO 50001
6414,樺漢,N/A,N/A,N
6415,矽力*-KY,0.000000 ,母公司包含杭州子公司(重要子公司),N
6416,瑞祺電通,N/A,N/A,N
6426,統新,N/A,N/A,N
6431,光麗-KY,N/A,N/A,N
6438,迅得,N/A,N/A,N
6442,光聖,N/A,N/A,N
6443,元晶,0.000000 ,廠區用電來源為台電，廠區太陽能光電售於台電無列入,N
6446,藥華藥,0.114400 ,僅台灣製造廠區,N
6449,鈺邦,N/A,N/A,N
6451,訊芯-KY,0.022700 ,2021.1~2021.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區,ISO 50001
6456,GIS-KY,0.000000 ,所有廠區及子公司，不包含於2021年初期營運之業泓台灣公司,ISO 50001
6464,台數科,N/A,N/A,N
6472,保瑞,N/A,N/A,N
6477,安集,N/A,N/A,N
6491,晶碩,N/A,N/A,N
6504,南六,N/A,N/A,N
6505,台塑化,0.000000 ,母公司,N
6515,穎崴,N/A,N/A,N
6525,捷敏-KY,N/A,N/A,N
6531,愛普*,N/A,N/A,N
6533,晶心科,N/A,N/A,N
6541,泰福-KY,N/A,N/A,N
6550,北極星藥業-KY,N/A,N/A,N
6552,易華電,N/A,N/A,N
6558,興能高,N/A,N/A,N
6573,虹揚-KY,N/A,N/A,N
6579,研揚,N/A,N/A,N
6581,鋼聯,0.015700 ,僅母公司。,N
6582,申豐,N/A,N/A,N
6585,鼎基,N/A,N/A,N
6591,動力-KY,N/A,N/A,N
6592,和潤企業,N/A,N/A,N
6598,ABC-KY,N/A,N/A,N
6605,帝寶,0.000000 ,0%,N
6625,必應,N/A,N/A,N
6641,基士德-KY,0.510000 ,合併報表之子公司之一-川源(中國)平湖廠區,N
6655,科定,N/A,N/A,N
6666,羅麗芬-KY,N/A,N/A,ISO 50001
6668,中揚光,N/A,N/A,N
6669,緯穎,N/A,N/A,ISO 50001
6670,復盛應用,0.048000 ,桃園廠,N
6671,三能-KY,N/A,N/A,N
6672,騰輝電子-KY,N/A,N/A,N
6674,鋐寶科技,N/A,N/A,N
6691,洋基工程,N/A,N/A,N
6698,旭暉應材,0.000000 ,僅母公司,N
6706,惠特,N/A,N/A,N
6715,嘉基,N/A,N/A,N
6719,力智,N/A,N/A,N
6743,安普新,N/A,N/A,N
6754,匯僑設計,N/A,N/A,N
6756,威鋒電子,N/A,N/A,N
6768,志強-KY,N/A,N/A,N
6770,力積電,0.000000 ,母公司,ISO 50001
6776,展碁國際,0.000000 ,僅申報公司,N
6781,AES-KY,N/A,N/A,N
6789,采鈺,0.033700 ,采鈺新竹廠及中壢廠,ISO 50001
6790,永豐實,N/A,N/A,ISO 50001
6792,詠業,N/A,N/A,N
6796,晉弘,N/A,N/A,N
6799,來頡,N/A,N/A,N
6806,森崴能源,0.000000 ,僅母公司,N
6807,峰源-KY,N/A,N/A,N
8011,台通,N/A,N/A,N
8016,矽創,N/A,N/A,N
8021,尖點,0.010000 ,僅母公司,N
8028,昇陽半導體,N/A,N/A,N
8033,雷虎,N/A,N/A,N
8039,台虹,0.000000 ,母公司,N
8046,南電,0.000000 ,母公司,N
8070,長華*,0.126500 ,包含合併財務報表之母子公司,N
8072,陞泰,N/A,N/A,N
8081,致新,N/A,N/A,N
8101,華冠,N/A,N/A,N
8103,瀚荃,N/A,N/A,N
8104,錸寶,0.002000 ,母公司-錸寶,N
8105,凌巨,N/A,N/A,N
8110,華東,N/A,N/A,N
8112,至上,N/A,N/A,N
8114,振樺電,N/A,N/A,N
8131,福懋科,N/A,N/A,ISO 50001
8150,南茂,N/A,N/A,ISO 50001
8163,達方,0.044400 ,台灣廠區+中國廠區,N
8201,無敵,0.000000 ,母公司,N
8210,勤誠,N/A,N/A,N
8213,志超,N/A,N/A,N
8215,明基材,0.018600 ,桃園廠區、雲林廠區及大陸廠區,ISO 50001
8222,寶一,N/A,N/A,N
8249,菱光,N/A,N/A,N
8261,富鼎,N/A,N/A,N
8271,宇瞻,N/A,N/A,N
8341,日友,N/A,N/A,N
8367,建新國際,N/A,N/A,N
8374,羅昇,N/A,N/A,N
8404,百和興業-KY,0.144300 ,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,N
8411,福貞-KY,N/A,N/A,ISO 5001:2018
8422,可寧衛,N/A,N/A,N
8429,金麗-KY,N/A,N/A,N
8438,昶昕,N/A,N/A,N
8442,威宏-KY,N/A,N/A,N
8443,阿瘦,N/A,N/A,N
8454,富邦媒,N/A,N/A,N
8462,柏文,N/A,N/A,N
8463,潤泰材,N/A,N/A,N
8464,億豐,N/A,N/A,N
8466,美吉吉-KY,N/A,N/A,N
8467,波力-KY,0.150000 ,2021年,N
8473,山林水,N/A,N/A,N
8476,台境,N/A,N/A,N
8478,東哥遊艇,N/A,N/A,N
8481,政伸,N/A,N/A,N
8482,商億-KY,N/A,N/A,N
8488,吉源-KY,N/A,N/A,N
8499,鼎炫-KY,N/A,N/A,N
8926,台汽電,N/A,N/A,N
8940,新天地,N/A,N/A,N
8996,高力,N/A,N/A,N
9802,鈺齊-KY,0.049300 ,中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,N
9902,台火,N/A,N/A,N
9904,寶成,0.059600 ,本公司製鞋廠區,N
9905,大華,N/A,N/A,N
9906,欣巴巴,N/A,N/A,N
9907,統一實,N/A,N/A,N
9908,大台北,N/A,N/A,ISO 50001
9910,豐泰,0.063300 ,包含合併財務報表之母子公司,N
9911,櫻花,N/A,N/A,N
9912,偉聯,N/A,N/A,N
9914,美利達,0.000000 ,僅母公司,N
9917,中保科,N/A,N/A,N
9918,欣天然,N/A,N/A,N
9919,康那香,0.000000 ,僅個體公司所有製造廠區(不含分公司),N
9921,巨大,0.000000 ,僅母公司日南廠,N
9924,福興,N/A,N/A,N
9925,新保,N/A,N/A,N
9926,新海,N/A,N/A,N
9927,泰銘,N/A,N/A,N
9928,中視,N/A,N/A,N
9929,秋雨,N/A,N/A,N
9930,中聯資源,N/A,N/A,ISO 50001
9931,欣高,N/A,N/A,N
9933,中鼎,N/A,N/A,N
9934,成霖,N/A,N/A,N
9935,慶豐富,0.000000 ,僅母公司,N
9937,全國,0.000000 ,涵蓋本公司所有營運據點及同為經營加油站之子公司埔祥開發(股)公司及上員(股)公司,N
9938,百和,N/A,N/A,N
9939,宏全,N/A,N/A,N
9940,信義,0.028400 ,信義房屋股份有限公司,ISO 14001、ISO50001、 ISO46001
9941,裕融,0.000000 ,母公司+子公司新鑫、裕富數位,N
9942,茂順,N/A,N/A,N
9943,好樂迪,N/A,N/A,N
9944,新麗,N/A,N/A,N
9945,潤泰新,N/A,N/A,N
9946,三發地產,N/A,N/A,N
9955,佳龍,N/A,N/A,N
9958,世紀鋼,N/A,N/A,ISO 50001
