id,name,scope1_ton_CO2e,scope1_boundary,scope1_ISO,scope2_ton_CO2e,scope2_boundary,scope2_ISO,scope3_ton_CO2e,scope3_boundary,scope3_ISO,intensity_ton_CO2e,intensity_unit
1101,台泥,4798945.00 ,台泥台灣個體公司 (涵蓋營運集團總部、研究室、2座水泥廠、25座製品廠),ISO 14064,220392.00 ,台泥台灣個體公司 (涵蓋營運集團總部、研究室、2座水泥廠、25座製品廠),ISO 14064,29575.00 ,台泥台灣個體公司(涵蓋營運集團總部、研究室、2座水泥廠),ISO 14064,0.81 ,產品
1102,亞泥,2967231.00 ,亞洲水泥個體公司,ISO 14064,172203.00 ,亞洲水泥個體公司,ISO 14064,419501.00 ,亞洲水泥個體公司,ISO 14064,0.85 ,產品
1103,嘉泥,209.16 ,合併報表之母子公司但不包含台灣地區營收佔比相較微小之資產出租公司藍鈞及嘉昇建設，及日本區，大陸區所有轉投資公司。,ISO 14064,4007.20 ,合併報表之母子公司但不包含台灣地區營收佔比相較微小之資產出租公司藍鈞及嘉昇建設，及日本區，大陸區所有轉投資公司。,ISO 14064,1353.95 ,合併報表之母子公司但不包含台灣地區營收佔比相較微小之資產出租公司藍鈞及嘉昇建設，及日本區，大陸區所有轉投資公司。,ISO 14064,0.00 ,"營業額2,042,623 (仟元)"
1104,環泥,18362.00 ,母公司之阿蓮水泥廠、海湖石膏板廠、直屬七座預拌混凝土場,N,18273.00 ,母公司之阿蓮水泥廠、海湖石膏板廠、直屬七座預拌混凝土場,N,N/A,N/A,N,0.01 ,產值(新台幣千元)
1108,幸福,568272.20 ,幸福水泥(股)公司東澳廠,ISO 14064,39493.34 ,幸福水泥(股)公司東澳廠,ISO 14064,N/A,N/A,N,0.52 ,產品
1109,信大,574039.84 ,僅信大母公司南聖湖工廠,ISO 14064,43746.29 ,僅信大母公司南聖湖工廠,ISO 14064,N/A,N/A,N,N/A,N/A
1110,東泥,2738.00 ,工廠,N,20881.00 ,工廠,N,N/A,N/A,N,0.03 ,產品
1201,味全,11135.17 ,"1.母公司(含總公司、中央研究所、營業所、台中廠、斗六廠、高雄廠)。
2.直接擁有或控制的排放源所直接排放的溫室氣體
 含2-1營業所/工廠購汽油柴油鍋爐天然氣等排放及辦公室人員活動之化糞池清除作業散逸排放。
 含2-2工廠購原料之製麴、發酵雙醣等於製程中排放。",N,21106.03 ,"1.母公司(含總公司、中央研究所、營業所、台中廠、斗六廠、高雄廠)。
2.外購電力產生溫室氣體排放。",N,N/A,N/A,N,0.22 ,產品
1203,味王,7168.95 ,母公司,N,4233.84 ,母公司,N,N/A,N/A,N,5.13 ,營業額
1210,大成,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1213,大飲,693.73 ,僅母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1215,卜蜂,45272.00 ,南投肉食品加工廠、台中飼料廠、高雄飼料廠,N,39870.00 ,南投肉食品加工廠、台中飼料廠、高雄飼料廠,N,N/A,N/A,N,7.00 ,南投肉食品加工廠:7.0噸CO2e/百萬營收 ; 飼料廠:0.0267噸CO2e/產量(噸)
1216,統一,58384.00 ,僅母公司,ISO 14064,96160.00 ,僅母公司,ISO 14064,1391235.00 ,僅母公司,ISO 14064,36.25 ,營業收入千萬元
1217,愛之味,1540.00 ,母公司之天然氣與燃料油,N,5799.00 ,母公司之外購電力、外購蒸氣、自來水,N,N/A,N/A,N,1.03 ,產品
1218,泰山,3097.19 ,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北長安大樓辦公室。,ISO14064-1,6394.41 ,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北長安大樓辦公室。,ISO14064-1,1795.68 ,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北長安大樓辦公室。,ISO14064-1,1.10 ,營業額
1219,福壽,6960.20 ,資料涵蓋範圍母公司兩個主要生產廠域,ISO 14064,10597.88 ,資料涵蓋範圍母公司兩個主要生產廠域,ISO 14064,4052.11 ,資料涵蓋範圍母公司兩個主要生產廠域,ISO 14064,1.60 ,營業額
1220,台榮,15926.79 ,本公司雲林廠,N,15347.26 ,本公司雲林廠,N,N/A,N/A,N,1900.46 ,營業額(億元)
1225,福懋油,2392.59 ,涵蓋範圍:僅母公司,N,2318.64 ,涵蓋範圍:僅母公司,N,N/A,N/A,N,N/A,N/A
1227,佳格,8844.00 ,佳格母公司,N,11921.00 ,佳格母公司,N,N/A,N/A,N,0.02 ,萬元營業額
1229,聯華,1315.32 ,"母公司-聯華實業投資控股(股)公司以及
子公司-聯華製粉食品(股)公司、聯華置產(股)公司",ISO 14064-1:2018,14868.51 ,"母公司-聯華實業投資控股(股)公司以及
子公司-聯華製粉食品(股)公司、聯華置產(股)公司",ISO 14064-1:2018,3014.27 ,"母公司-聯華實業投資控股(股)公司以及
子公司-聯華製粉食品(股)公司、聯華置產(股)公司",ISO 14064-1:2018,2.57 ,營業額;單位為新台幣佰萬元
1231,聯華食,7847.94 ,臺灣地區的總公司及各工廠之所有營運相關之活動,N,15704.24 ,臺灣地區的總公司及各工廠之所有營運相關之活動,N,N/A,N/A,N,2.48 ,百萬營業額
1232,大統益,4089.62 ,僅母公司,ISO 14064,112170.89 ,僅母公司,ISO 14064,N/A,N/A,N,0.12 ,黃豆總加工量
1233,天仁,N/A,N/A,N,2617.00 ,本公司天仁茶業股份有限公司直營單位,N,N/A,N/A,N,2.06 ,分母以營業額為百萬元之計算
1234,黑松,9166.63 ,台北總公司、中壢廠與斗六廠,ISO 14064-1：2018,15150.75 ,台北總公司、中壢廠與斗六廠,ISO 14064-1：2018,6256.43 ,台北總公司、中壢廠與斗六廠,ISO 14064-1：2018,0.16 ,產品
1235,興泰,919.29 ,依108年製成排放量檢測結果換算110年母子公司排放量,N,181.63 ,依110年台灣電力公司記錄排放量資訊之母子公司排放量,N,N/A,N/A,N,0.03 ,營業額
1236,宏亞,2878.03 ,母公司,N,6477.88 ,母公司,N,N/A,N/A,N,5.31 ,營業額
1256,鮮活果汁-KY,3076.73 ,集團主要營運主體，子公司蘇州鮮活飲品股份有限公司,GRI Standards,15070.90 ,集團主要營運主體，子公司蘇州鮮活飲品股份有限公司,GRI Standards,775.84 ,集團主要營運主體，子公司蘇州鮮活飲品股份有限公司,N,0.00 ,營業額
1301,台塑,3966548.00 ,母公司2020年經第三方查證數據，請參閱本公司2021年永續報告書P.66,ISO 14064,4668706.00 ,母公司2020年經第三方查證數據，請參閱本公司2021年永續報告書P.66,ISO 14064,11332873.00 ,母公司2020年經第三方查證數據，請參閱本公司2021年永續報告書P.66,ISO 14064,6205.40 ,範疇一+範疇二/當年度個體財報營收(億元)，請參閱本公司2021年永續報告書P.66
1303,南亞,2499081.00 ,揭露母公司110年度溫室氣體排放量。,ISO 14064,3636122.00 ,揭露母公司110年度溫室氣體排放量。,ISO 14064,14868345.00 ,揭露母公司110年度溫室氣體排放量。,ISO 14064,0.03 ,單位:噸CO2e/110年個體營業額(千元)；其他說明：本次申報之營業額均以母公司當期個體營收(千元)計算。
1304,台聚,16383.80 ,台聚高雄廠,ISO 14064,131602.71 ,台聚高雄廠,ISO 14064,186.55 ,台聚高雄廠,ISO 14064,0.60 ,產品
1305,華夏,158309.26 ,華夏頭份廠、華聚林園廠、台氯林園廠。,ISO 14064,227328.96 ,華夏頭份廠、華聚林園廠、台氯林園廠。,ISO 14064,N/A,N/A,N,0.34 ,產品
1307,三芳,10395.64 ,母公司,ISO 14064,23791.92 ,母公司,ISO 14064,N/A,N/A,N,44.98 ,百萬營業額
1308,亞聚,10133.69 ,亞聚林園廠,ISO 14064,102834.27 ,亞聚林園廠,ISO 14064,231370.03 ,亞聚林園廠,ISO 14064,0.83 ,產品
1309,台達化,14935.00 ,前鎮廠、林園廠、頭份廠、中山廠,N,75481.00 ,前鎮廠、林園廠、頭份廠、中山廠,N,N/A,N/A,N,2.70 ,產品
1310,台苯,331800.81 ,台苯高雄廠,ISO 14064,33435.71 ,台苯高雄廠,ISO 14064,N/A,N/A,N,0.96 ,產品
1312,國喬,526801.99 ,國喬石油化學股份有限公司高雄廠,ISO 14064,14043.15 ,國喬石油化學股份有限公司高雄廠,ISO 14064,N/A,N/A,N,29.21 ,營業額
1313,聯成,28627.81 ,聯成林園廠,ISO 14064,10938.50 ,聯成林園廠,ISO 14064,N/A,N/A,N,N/A,N/A
1314,中石化,1703474.00 ,僅母公司,ISO 14064,204332.00 ,僅母公司,ISO 14064,1758458.00 ,僅母公司,ISO 14064,0.00 ,"範疇1+2=1,907,806公噸CO2e，營業收入：35,163,380仟元"
1315,達新,N/A,N/A,N,3160.00 ,母公司,N,N/A,N/A,N,N/A,N/A
1316,上曜,151.52 ,僅母公司,N,134.97 ,僅母公司,N,N/A,N/A,N,N/A,N/A
1319,東陽,9736.21 ,母公司,N,49926.15 ,母公司,N,N/A,N/A,N,4.34 ,百萬營業額
1321,大洋,4313.00 ,母公司,N,41425.00 ,母公司,N,N/A,N/A,N,0.32 ,產品
1323,永裕,543.99 ,"永裕塑膠:227.46噸
上海永裕:309.91噸
威瑪精密:6.62噸",N,33421.47 ,"台灣永裕:13498.83噸
上海永裕:19856.753噸
威瑪精密:65.89噸",N,3246.73 ,僅 母公司台灣永裕,N,0.01 ,台灣永裕 13726.28(噸)/1907428千元=0.0072
1324,地球,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1325,恆大,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1326,台化,5398217.25 ,資料係110年度母公司及台醋經第三方查證數據。,ISO 14064,3265112.70 ,資料係110年母公司及台醋經第三方查證數據。,ISO 14064,18701609.82 ,資料係110年母公司及台醋經第三方查證數據。,ISO 14064,3423.77 ,營業額億元
1337,再生-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1338,廣華-KY,1635.28 ,僅重要子公司東莞廣澤汽車飾件有限公司,N,26860.57 ,僅重要子公司東莞廣澤汽車飾件有限公司,N,0.00 ,僅重要子公司東莞廣澤汽車飾件有限公司,N,0.00 ,產品
1339,昭輝,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1340,勝悅-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1341,富林-KY,8387.00 ,僅子公司同奈廠,Higg Index (FEM),9043.80 ,僅子公司同奈廠,Higg Index (FEM),N/A,N/A,N,1.14 ,產品
1342,八貫,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1402,遠東新,1341000.00 ,統計範疇共21個生產據點,N,1145000.00 ,統計範疇共21個生產據點,N,8211000.00 ,統計範疇共20個生產據點(遠東服裝(蘇州)預計搬遷，故未盤查範疇三數據),N,0.32 ,產品
1409,新纖,112287.86 ,新光合纖中壢廠,ISO 14064,177128.39 ,新光合纖中壢廠,ISO 14064,N/A,N/A,N,15.31 ,營業額
1410,南染,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1413,宏洲,19626.00 ,僅母公司,N,46167.00 ,僅母公司,N,N/A,N/A,N,0.44 ,產品
1414,東和,0.00 ,本公司,N,15865.00 ,本公司,N,0.00 ,本公司,N,N/A,N/A
1416,廣豐,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1417,嘉裕,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1418,東華,32.83 ,僅母公司,環保署溫室氣體查證指引 ；經濟部工業局溫室氣體排放管理及輔導計畫,786.41 ,僅母公司,環保署溫室氣體查證指引 ；經濟部工業局溫室氣體排放管理及輔導計畫,N/A,N/A,環保署溫室氣體查證指引 ；經濟部工業局溫室氣體排放管理及輔導計畫,N/A,N/A
1419,新紡,N/A,N/A,N,14227.00 ,母公司生產單位,N,N/A,N/A,N,0.00 ,產品
1423,利華,1036.00 ,母公司,N,N/A,N/A,N,N/A,N/A,N,0.00 ,營業額
1432,大魯閣,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1434,福懋,254487.00 ,台灣廠區,ISO 14064,93266.00 ,台灣廠區,ISO 14064,N/A,N/A,N,14.22 ,營業額 百萬元(新台幣)
1435,中福,N/A,N/A,N,729.00 ,僅母公司,N,N/A,N/A,N,60.75 ,無生產活動，以平均每月用電量計算
1436,華友聯,N/A,N/A,N,52.96 ,僅母公司,N,N/A,N/A,N,N/A,N/A
1437,勤益控,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1438,三地開發,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1439,雋揚,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1440,南紡,60595.73 ,"仁德廠,太子廠",ISO 14064,83942.24 ,"仁德廠,太子廠",ISO 14064,677495.12 ,"仁德廠,太子廠",ISO 14064,2.64 ,產量公噸
1441,大東,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1442,名軒,22.93 ,母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1443,立益物流,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1444,力麗,129795.75 ,力麗化纖總廠,ISO 14064,60693.04 ,力麗化纖總廠,ISO 14064,N/A,N/A,N,0.40 ,產品
1445,大宇,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1446,宏和,N/A,N/A,N,276.90 ,母公司,N,N/A,N/A,N,N/A,N/A
1447,力鵬,94305.50 ,母公司楊梅廠及尼龍廠,ISO 14064,144960.70 ,母公司楊梅廠及尼龍廠,ISO 14064,N/A,N/A,N,N/A,N/A
1449,佳和,7736.00 ,母公司,N,67643.23 ,母公司,N,N/A,N/A,N,8.02 ,產品
1451,年興,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1452,宏益,9.77 ,包含合併財務報表之母子公司,N,26761.62 ,包含合併財務報表之母子公司,N,N/A,N/A,N,0.94 ,產品
1453,大將,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1454,台富,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1455,集盛,36994.75 ,母公司之5個紡織製品製造廠區,ISO 14064,151731.04 ,母公司之5個紡織製品製造廠區,ISO 14064,23895.34 ,母公司之5個紡織製品製造廠區,ISO 14064,0.81 ,產品
1456,怡華,7736.00 ,台南官田廠,N,67643.23 ,台南官田廠,N,N/A,N/A,N,8.02 ,服務
1457,宜進,18.00 ,僅母公司,N,59.00 ,僅母公司,N,N/A,N/A,N,3.85 ,員工人數
1459,聯發,0.00 ,工廠,N,28659.00 ,工廠,N,N/A,N/A,N,1.19 ,產品
1460,宏遠,75930.54 ,母公司,ISO 14064,62616.83 ,母公司,ISO 14064,N/A,N/A,N,9.09 ,產品
1463,強盛,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1464,得力,38863.84 ,僅母公司,ISO 14064,32999.01 ,僅母公司,ISO 14064,N/A,N/A,N,13.54 ,產品
1465,偉全,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1466,聚隆,0.00 ,母公司,N,50952.99 ,母公司(電力),N,N/A,N/A,N,3.37 ,產品
1467,南緯,N/A,N/A,N,444.75 ,母公司,N,N/A,N/A,N,N/A,N/A
1468,昶和,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1470,大統新創,35668.00 ,合併財務報表之母子公司之桃園廠區,N,6331.00 ,合併財務報表之母子公司之桃園廠區,N,N/A,N/A,N,5.80 ,產量
1471,首利,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1472,三洋實業,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1473,台南,7001.09 ,包含合併財務報表之母子公司,N,6442.34 ,包含合併財務報表之母子公司,N,N/A,N/A,N,0.00 ,產品
1474,弘裕,4088.00 ,母公司,N,16057.00 ,母公司,N,N/A,N/A,N,N/A,N/A
1475,業旺,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1476,儒鴻,30530.36 ,包含合併財務報表之母子公司,ISO 14064,96382.24 ,包含合併財務報表之母子公司,ISO 14064,2570.84 ,包含合併財務報表之母子公司,ISO 14064,0.00 ,營業額
1477,聚陽,0.00 ,台北總公司,ISO 14064,638.24 ,台北總公司,ISO 14064,N/A,N/A,ISO 14064,0.02 ,營業額(百萬元)
1503,士電,2087.88 ,"環境面資訊以母公司之電裝廠、新豐廠、重電廠為主，
不包含台北總公司。",N,18949.09 ,"環境面資訊以母公司之電裝廠、新豐廠、重電廠為主，
不包含台北總公司。",N,N/A,N/A,N,0.76 ,百萬元營業額
1504,東元,19905.25 ,台灣所有廠區,ISO 14064,27000.65 ,台灣所有廠區,ISO 14064,22735295.01 ,「上游運輸及配送」以2021東元台灣廠區採購量計算、「採購商品與服務」以2021東元台灣及大陸廠區採購量計算、「營運產生之廢棄物」以2021東元廠區廢棄物產生量計算、「銷售產品之使用」依據2021年全球銷售馬達數量計算  ，其中銷售產品之使用採估算，未經BSI查證 ；其餘皆經查證。,ISO 14064,2.04 ,營業額
1506,正道,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1512,瑞利,2228.00 ,母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1513,中興電,406.54 ,母公司110年度,N,5044.55 ,母公司110年度,N,N/A,N/A,N,0.30 ,營業額
1514,亞力,N/A,N/A,N,2136.57 ,母公司,N,N/A,N/A,N,N/A,N/A
1515,力山,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1516,川飛,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1517,利奇,5870.00 ,母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1519,華城,375.49 ,僅母公司,N,4576.87 ,僅母公司,N,91.59 ,僅母公司,N,0.80 ,產品
1521,大億,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1522,堤維西,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1524,耿鼎,N/A,N/A,N,7074.52 ,母子公司,N,N/A,N/A,N,0.61 ,產能總重
1525,江申,991.00 ,僅母公司,N,2742.00 ,僅母公司,N,N/A,N/A,N,2.93 ,百萬元營業額
1526,日馳,159.36 ,母公司,N,1132.61 ,母公司,N,N/A,N/A,N,0.99 ,營運成本新台幣仟元為單位
1527,鑽全,N/A,N/A,N,11648.90 ,全公司,N,N/A,N/A,N,N/A,N/A
1528,恩德,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1529,樂事綠能,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1530,亞崴,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1531,高林股,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1532,勤美,3715.13 ,勤美金屬成型事業處,ISO 14064,19223.32 ,勤美金屬成型事業處,ISO 14064,32732.67 ,勤美金屬成型事業處,ISO 14064,1.01 ,產品
1533,車王電,1947.63 ,母公司,N,1833.53 ,母公司,N,N/A,N/A,N,1948.00 ,產值
1535,中宇,N/A,N/A,N,265.92 ,僅母公司,N,164.35 ,僅母公司,N,0.56 ,坪
1536,和大,1681.13 ,僅母公司,ISO 14064,45534.31 ,僅母公司,ISO 14064,10234.99 ,僅母公司,ISO 14064,3.65 ,百萬營業額
1537,廣隆,4684.15 ,包含合併財務報表之母子公司,N,51375.48 ,包含合併財務報表之母子公司,N,N/A,N/A,N,103.42 ,仟元營業額/噸
1538,正峰,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1539,巨庭,88.37 ,母公司,N,967.38 ,母公司,N,N/A,N/A,N,1055.75 ,營業額
1540,喬福,6.88 ,個體公司,N,117.97 ,個體公司,N,N/A,N/A,N,N/A,N/A
1541,錩泰,2239.00 ,僅母公司,N,5186.00 ,僅母公司,N,N/A,N/A,N,0.00 ,營業額
1558,伸興,2120.00 ,合併財務報表之母子公司,N,18492.00 ,合併財務報表之母子公司,N,113302.00 ,合併財務報表之母子公司,N,0.01 ,產品
1560,中砂,4055.13 ,母公司,ISO 14064,40397.29 ,母公司,ISO 14064,N/A,N/A,N,8.13 ,百萬元營業額
1568,倉佑,105.94 ,僅母公司,N,4615.96 ,僅母公司,N,N/A,N/A,N,3.95 ,百萬營業額
1582,信錦,N/A,N/A,N,201.00 ,母公司,N,N/A,N/A,N,N/A,N/A
1583,程泰,128.43 ,母公司,N,2201.00 ,母公司,N,N/A,N/A,N,N/A,N/A
1587,吉茂,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1589,永冠-KY,4934.01 ,合併財務報表之子公司,N,127868.18 ,合併財務報表之子公司,N,N/A,N/A,N,0.64 ,產品
1590,亞德客-KY,8227.00 ,包含集團全部的三個生產工廠，已涵蓋集團90%以上之排放量,N,125129.00 ,包含集團全部的三個生產工廠，已涵蓋集團90%以上之排放量,N,N/A,N/A,N,8.44 ,每百萬元產值
1597,直得,97.43 ,母公司,N,4787.70 ,母公司,N,960.68 ,母公司,N,15.30 ,每百萬營業額
1598,岱宇,434.68 ,本公司彰化一廠、二廠與五廠,N,1848.44 ,本公司彰化一廠、二廠與五廠,N,N/A,N/A,N,0.00 ,營業額仟元
1603,華電,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1604,聲寶,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1605,華新,201262.02 ,"臺灣區：楊梅廠、新莊廠、鹽水廠、臺中廠。
海外區：東莞華新、江陰華新、江陰合金、上海華新、煙台華新、常熟華新、華新精密",ISO 14064,414803.74 ,"臺灣區：楊梅廠、新莊廠、鹽水廠、臺中廠。
海外區：東莞華新、江陰華新、江陰合金、上海華新、煙台華新、常熟華新、華新精密",ISO 14064,2408341.62 ,母公司,ISO 14064,0.46 ,產品
1608,華榮,1298.30 ,涵蓋範圍僅限華榮電線電纜股份有限公司高楠工廠廠區,N,15564.20 ,涵蓋範圍僅限華榮電線電纜股份有限公司高楠工廠廠區,N,N/A,N/A,N,2.30 ,百萬營業額
1609,大亞,2233.05 ,大亞電線電纜,N,21978.50 ,大亞電線電纜,N,N/A,N/A,N,1.78 ,營業額
1611,中電,87.02 ,工廠,N,468.46 ,工廠,N,N/A,N/A,N,N/A,N/A
1612,宏泰,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1614,三洋電,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1615,大山,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1616,億泰,4945.00 ,母公司,N,N/A,N/A,N,N/A,N/A,N,1.65 ,營業額
1617,榮星,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1618,合機,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1626,艾美特-KY,595.35 ,主要生產公司深圳艾美特,SZDB/ 69-2018 《組織的溫室氣體排放量化和報告指南》、SZDB/ 70-2018 《組織的溫室氣體排放查核指南》、《深圳市碳交易控管單位碳排放查核技術要點》,19727.56 ,主要生產公司深圳艾美特,SZDB/ 69-2018 《組織的溫室氣體排放量化和報告指南》、SZDB/ 70-2018 《組織的溫室氣體排放查核指南》、《深圳市碳交易控管單位碳排放查核技術要點》,N/A,N/A,N,20322.90 ,營業額
1701,中化,5354.00 ,僅母公司,N,12145.00 ,僅母公司,N,N/A,N/A,N,17499.00 ,營業額
1702,南僑,74520.90 ,範疇一資訊涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,N,105527.38 ,範疇二資訊涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,N,N/A,N/A,N,9.07 ,營業額
1707,葡萄王,3862.04 ,葡萄王生技、葡眾企業,N,14829.39 ,葡萄王生技、葡眾企業,N,N/A,N/A,N,3.47 ,產品
1708,東鹼,23680.46 ,僅母公司,N,7499.99 ,僅母公司,N,N/A,N/A,N,6.50 ,百萬營業額
1709,和益,67429.01 ,僅母公司林園工廠,CNS 14064-1:2006 溫室氣體查驗指引,23049.73 ,僅母公司林園工廠,CNS 14064-1:2006 溫室氣體查驗指引,N/A,N/A,N,13.70 ,百萬營業額
1710,東聯,40762.39 ,母公司,ISO 14064,312448.93 ,母公司,ISO 14064,72656.74 ,母公司,ISO 14064,0.02 ,營業額；單位：t-CO2e / 仟元
1711,永光,19141.06 ,合併財務報表之母子公司生產型廠區,ISO 14001,63671.70 ,合併財務報表之母子公司生產型廠區,ISO 14001,N/A,N/A,N,8.90 ,百萬元產值
1712,興農,6354.38 ,母公司王田廠區(王田廠、王田二廠、生物工廠),N,19878.00 ,母公司王田廠區(王田廠、王田二廠、生物工廠),N,N/A,N/A,N,2.40 ,植物保護產品佰萬元銷售額
1713,國化,4464.29 ,屏南分公司,N,2907.00 ,屏南分公司,N,N/A,N/A,N,7371.00 ,範疇一+範疇二
1714,和桐,12394.19 ,高雄仁武廠,N,3057.92 ,高雄仁武廠,N,N/A,N/A,N,0.51 ,產品
1717,長興,36338.00 ,母公司(台灣三廠區),ISO 14064,40907.00 ,母公司(台灣三廠區),ISO 14064,462852.00 ,母公司(台灣三廠區),ISO 14064,0.39 ,產品(公噸)
1718,中纖,429277.66 ,僅母公司,ISO 14064,13399.47 ,僅母公司,ISO 14064,N/A,N/A,N,0.77 ,營業額573445.0898萬元
1720,生達,1298.19 ,生達一廠+生達二廠,ISO 14064,7755.34 ,生達一廠+生達二廠,ISO 14064,N/A,N/A,N,319.00 ,營業額
1721,三晃,17529.00 ,母公司,N,20578.00 ,母公司,N,N/A,N/A,N,1.55 ,產品
1722,台肥,481642.00 ,母公司台中廠、苗栗廠,N,47533.00 ,母公司台中廠、苗栗廠,N,N/A,N/A,N,0.70 ,產品
1723,中碳,25555.38 ,本公司(總部+小港廠+屏南廠),ISO 14064,91097.07 ,本公司(總部+小港廠+屏南廠),ISO 14064,10130.45 ,本公司(總部+小港廠+屏南廠),ISO 14064,116652.46 ,營業額
1725,元禎,101.91 ,母公司,N,126.03 ,母公司,N,N/A,N/A,N,0.03 ,百萬元營業額
1726,永記,N/A,N/A,N,4584.00 ,僅母公司,N,N/A,N/A,N,0.05 ,電力使用量
1727,中華化,1532.89 ,桃園一廠、桃園二廠、彰化廠,N,11034.22 ,桃園一廠、桃園二廠、彰化廠,N,N/A,N/A,N,0.06 ,產品
1730,花仙子,N/A,N/A,N,951.60 ,母公司,N,N/A,N/A,N,0.30 ,營業額
1731,美吾華,N/A,N/A,N,1010.00 ,台北總公司、台中及高雄服務中心、楊梅工廠及物流中心,N,N/A,N/A,N,N/A,N/A
1732,毛寶,193.41 ,母公司,N,427.16 ,母公司,N,256.94 ,母公司_工廠之特定原物料及產品運輸排放、汙泥最終處置,N,1.42 ,噸CO2e/百萬營收
1733,五鼎,23.77 ,母公司,N,11582.44 ,母公司,N,N/A,N/A,N,0.01 ,營業額
1734,杏輝,656.87 ,母公司,N,8142.18 ,母公司,N,N/A,N/A,N,0.00 ,營業額仟元
1735,日勝化,3152.05 ,母公司(大園廠資料110年08月01日-110年12月31日，以下各項同),N,5056.15 ,母公司,N,N/A,N/A,N,0.43 ,產品
1736,喬山,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1737,臺鹽,N/A,N/A,N,26275.02 ,臺鹽總公司、妝品廠、保健廠、通霄廠、儲運所、七股鹽場共6場域,N,N/A,N/A,N,N/A,N/A
