代號,名稱,TESG評等季度,TESG評等公告日,採用永續報告書年度,採用永續報告書是否驗證,SASB主產業,SASB子產業,industry_id,E1_YoY,E1_base_YoY,E7_YoY,E7_base_YoY,E9_YoY,E9_base_YoY,E10_YoY,E10_base_YoY,E15_YoY,E15_base_YoY,E16_YoY,E16_base_YoY,E17_YoY,E17_base_YoY,E20_YoY,E20_base_YoY,E21_YoY,E21_base_YoY,S1_YoY,S1_base_YoY,S2_YoY,S2_base_YoY,S4_YoY,S4_base_YoY,S7_YoY,S7_base_YoY,S8_YoY,S8_base_YoY,S9_YoY,S9_base_YoY,S10_YoY,S10_base_YoY,S11_YoY,S11_base_YoY,S12_YoY,S12_base_YoY,S13_YoY,S13_base_YoY,S14_YoY,S14_base_YoY,S15_YoY,S15_base_YoY,S17_YoY,S17_base_YoY,S19_YoY,S19_base_YoY,S20_YoY,S20_base_YoY,S21_YoY,S21_base_YoY,S24_YoY,S24_base_YoY,G1_YoY,G1_base_YoY,G5_YoY,G5_base_YoY,G6_YoY,G6_base_YoY,G7_YoY,G7_base_YoY,G8_YoY,G8_base_YoY,G13_YoY,G13_base_YoY,G14_YoY,G14_base_YoY,G19_YoY,G19_base_YoY,G20_YoY,G20_base_YoY,G21_YoY,G21_base_YoY,G22_YoY,G22_base_YoY,G24_YoY,G24_base_YoY,E2_perf,E3_perf,E4_perf,E5_perf,E6_perf,E8_perf,E11_perf,E12_perf,E13_perf,E14_perf,S3_perf,S5_perf,S6_perf,S16_perf,S18_perf,S23_perf,S25_perf,G2_perf,G3_perf,G4_perf,E18_perf,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change
2486,一詮,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,-0.43194072854496807,52.988888888888894,,,-0.710831253027311,-0.004820349289925564,,,inf,-1.0,inf,,,,,,,,,,inf,-1.0,,,-0.3333333333333333,inf,,,inf,-1.0,-1.0,inf,,,-0.15534040836591573,0.21332831325301208,1.0833333333333335,-0.8260869565217391,-0.1433224755700326,32.40414507772021,0.08264462809917356,-0.3704474505723205,inf,-1.0,0.22173355323437788,-0.4543,0.12494375281235935,-0.01229629629629627,9.2,0.25000000000000006,inf,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,2.7376294591484465,-0.8147516520997655,,,0.10144927536231893,-0.5860000000000001,,,-0.2857142857142857,2.5,,,,,,,,,-3.5,-3.0,0.0,0.0,0.0,-4.0,0.0,-2.5,-1.0,-1.0,-1.0,-0.5,0.0,-2.0,-1.0,-3.0,-6.0,-0.5,-1.5,-0.5,,C,45.71,C,43.64,-,C,45.71,C,43.64,-
2488,漢平,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,15.93179723502304,-0.9262155729343761,,,8550.824999999999,-0.9998801534036434,,,,,,,,,,,,,,,,,,,-0.3333333333333333,-0.25,,,,,,-1.0,,,-0.6074326092645904,-0.46888755038687857,inf,-1.0,-0.42081974848625986,0.5798381162619572,-0.2295302013422819,0.3093145869947276,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,3.3121990369181376,-0.4009615384615384,-1.0,-0.7912968174929639,-0.601010101010101,-0.034146341463414664,,,1.3333333333333333,0.0,,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,B-,50.87,B,52.98,↑,B-,50.87,B,52.98,↑
2489,瑞軒,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,19,0.8919999999999998,0.17977528089887643,,,3.9785038567894038,-0.8726130001112388,,,,,,,,,,,,,-1.0,inf,,,,,0.0,-0.3333333333333333,,,-1.0,inf,9.0,-0.8335832083958021,inf,,-0.41120000000000007,2.3290721210184295,inf,,-0.08042358328563239,1.78406374501992,-0.4240062353858145,0.9063893016344725,,,-0.3857,0.5798537055468664,-0.3333,0.48148148148148145,7.333333333333334,-0.8571428571428572,-1.0,inf,-1.0,inf,,,,,-0.769968051118211,1564.0000000000002,inf,,-0.29094412331406555,-0.44787234042553187,,,0.16666666666666666,0.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B,55.15,B,55.78,-,B,55.15,B,55.78,-
2491,吉祥全,2021/12,2022/03/31,,0.0,科技與通訊,半導體,20,-0.7580777937847294,-0.0730637161388783,,,-0.7752878274153284,-0.004820349289925564,,,inf,,,,,,,,,,,,inf,,,,-0.3333333333333333,-0.5714285714285714,,,inf,,,,,,-0.5054041938536634,-0.38508422664624803,,,1.6940624999999998,-0.5439646572609377,0.2564102564102564,0.25806451612903225,inf,,0.6492578339747114,-0.13787383288307498,,-0.01229629629629627,0.0,0.19047619047619047,inf,,inf,,inf,,inf,,-0.43771372740595993,-0.5353007945516458,inf,,-0.389,0.03950103950103954,,,-0.3333333333333333,0.2,-1.0,inf,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,49.15,B-,49.32,-,B-,49.15,B-,49.32,-
2492,華新科,2021/12,2022/03/31,2020.0,1.0,資源轉化,電氣與電子設備,18,-0.8853009684933186,1.0990735975295933,,,-0.9307730741279069,4.03309138709493,-1.0,inf,inf,-1.0,,-1.0,,,,,,,-1.0,inf,inf,-1.0,,,inf,-1.0,,,inf,-1.0,-1.0,inf,,,0.5803095660999747,2.9252988047808763,-1.0,-0.5,-0.0024404249210451005,0.2828729281767956,1.2028795811518325,0.5009823182711198,23.518317503392133,-0.5176701570680629,-0.05373333333333335,0.5,-0.05844155844155844,0.02666666666666667,-1.0,-0.9799291617473435,inf,-1.0,-0.5,-0.6,-0.5,1.0,inf,-1.0,0.36232449297971914,-0.2565961148158887,,,-0.07468879668049784,0.8926701570680627,,,0.6666666666666666,-0.25,inf,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,58.03,B,57.11,↓,B+,58.03,B,57.11,↓
2493,揚博,2021/12,2022/03/31,,0.0,資源轉化,工業機械與物品,21,-0.9371363636363635,0.2590614269362838,,,-0.9548232359572121,0.5459972561088657,,,,,,,,,,,,,,,,,,,1.0,-0.6666666666666666,,,,,-1.0,0.33333333333333326,,,2.0299823633156966,-0.17310777307860584,,-1.0,-0.6291943127962085,0.07280862314419358,-0.44883485309017224,0.8277777777777777,,,0.07507875393769686,-0.09727159265052052,0.0,-0.01229629629629627,-0.40476190476190477,1.0,,,,,,,,,0.39881344759393533,-0.7176623860040945,,,0.4662756598240468,1.8298755186721996,,,-0.14285714285714285,0.16666666666666666,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,C,46.88,C-,39.18,↓,C,46.88,C-,39.18,↓
2495,普安,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,2.2736458807464723,-0.5808851583365128,,,0.2865475613845523,-0.004820349289925564,,,,,,,inf,-1.0,,,,,,,,,,,,-1.0,,,inf,,inf,-1.0,,,-0.3128555176336746,-0.0361842105263158,-0.09523809523809519,0.049999999999999906,6.555803571428571,-0.8654250525683388,-0.07603686635944701,0.49140893470790376,inf,,0.30896096756459607,-0.13787383288307498,0.0,-0.01229629629629627,-0.6,0.19047619047619047,inf,,inf,,,,,,0.6063588190764571,0.46777777777777785,,,-0.267,1.4570024570024571,,,-0.3333333333333333,-0.5714285714285714,inf,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,49.04,B-,50.11,-,B-,49.04,B-,50.11,-
2497,怡利電,2021/12,2022/03/31,,0.0,運輸,汽車零件,22,0.8153456998313661,0.03762029746281708,,,1.3809633187165027,1.3937020993002336,,,,-1.0,,,,,,,,,,,,-1.0,,,-1.0,2.5,,,,-1.0,inf,-1.0,,,1.7534754402224284,-0.7064185236579327,0.0,inf,-0.5565949485500468,-0.7000561167227835,0.5284974093264249,-0.44751908396946566,,,-0.18093333333333333,-0.25,-0.2410668548726763,-0.12153000000000005,-0.823943661971831,13.94736842105263,,-1.0,,-1.0,,,,,-0.452991452991453,-0.6269925611052073,,,0.16822429906542058,0.6589147286821705,,,-0.2,-0.2857142857142857,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,A,66.6,B+,64.06,↓,A,66.6,B+,64.06,↓
2504,國產,2021/12,2022/03/31,2020.0,0.0,提煉與礦產加工,建築材料,14,-0.6407407407407407,-0.956661316211878,,,-0.9881406044678055,-0.8306945010938486,,,2.0,inf,,,,,,,,,-1.0,inf,1.0,inf,,,-1.0,inf,,,4.0,inf,0.007194244604316552,inf,,,-0.594379963347587,0.2548869298581833,-1.0,-0.35593220338983045,-0.9155033063923586,4.647302904564315,0.1867881548974943,-0.007909604519774011,inf,,-0.30434782608695654,0.13551985086181026,inf,-1.0,-0.997524548230052,576.095238095238,1.8,inf,1.5,inf,1.0,inf,3.0,inf,-0.8158567774936062,1.2848794740686635,-1.0,inf,0.0,0.0,,,-0.2,0.25,-1.0,inf,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,1.5,0.5,1.5,0.0,,B-,50.16,B+,57.78,↑,B-,50.16,B+,57.78,↑
2630,亞航,2021/12,2022/03/31,,0.0,資源轉化,航空航太與國防,23,0.030105605199025148,0.2636009033052761,,,7.231632308212233,-0.35350666375355033,,,,,,,inf,,,,,,,-1.0,,,,,-1.0,inf,,,,-1.0,-0.5045045045045045,0.0,-1.0,inf,-0.09465558971675285,0.3026842778014488,,-1.0,-0.2577235772357723,0.011513157894736888,-0.06910569105691057,-0.3928923988153998,-0.10979228486646893,-0.9749647128742293,-0.037164179104477536,-0.023323615160349774,0.12494375281235935,-0.17995079950799503,2.3333333333333335,-0.9874720357941835,,-1.0,,-1.0,,-1.0,,,-0.9474747474747475,-0.4834063869755792,,,0.0,0.0,,,2.5,-0.6,inf,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,58.05,B+,61.91,-,B+,58.05,B+,61.91,-
2634,漢翔,2021/12,2022/03/31,2020.0,1.0,資源轉化,航空航太與國防,23,1.6140532959326792,-0.8615157518548731,inf,,-0.7244729760035882,-0.6537421800303821,,,2.0,inf,,,,,,,,,,-1.0,0.0,inf,,,,-1.0,,,1.0,inf,inf,-1.0,4.045045045045046,inf,-0.29855072463768123,-0.6580773042616451,-0.5238095238095238,inf,-0.7995110024449879,-0.6892569518310286,0.020454545454545454,0.12101910828025478,-1.0,inf,-0.30115913768822444,0.17952977255302832,-0.16666666666666666,-0.06995969825359095,0.40740740740740733,-0.02877697841726621,-0.08333333333333333,inf,-0.3333333333333333,inf,0.0,inf,,,inf,-1.0,,,0.0,0.15207373271889402,,,0.0,-0.8333333333333334,,,,,,,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,-2.0,-2.0,0.0,-2.0,-0.5,-1.5,0.0,,A+,71.18,A,68.4,↓,A+,71.18,A,68.4,↓
3002,歐格,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,-0.9812718666392262,-0.2717326139088729,,,1.293604456201796,-0.5140547342500973,,,,,,,,-1.0,,,,,inf,,,,,,-1.0,inf,,,,,,,inf,,19.67472306143001,-0.9044549215818339,,,0.7867298578199052,0.17417918753478034,-0.5219907407407407,0.6899755501222494,inf,,0.16620853949056258,-0.03489379764073358,-0.0715464226788661,-0.060985915492957725,62.6,-0.9029126213592233,,,,,,,,,-0.5620204603580563,-1.449038185472294,,,-0.09599999999999997,0.040582726326743014,,,1.3333333333333333,-0.5714285714285714,inf,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,B,56.58,B,52.63,-,B,56.58,B,52.63,-
3003,健和興,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,18,2.5886069394096323,20.219780219780223,,,3.123317189965718,-0.8617439061089377,,,-1.0,inf,,,,,,,,,,-1.0,-1.0,inf,,,-1.0,inf,,,-1.0,inf,-0.009009009009009018,-0.8668266346730654,,-1.0,-0.3106832767081917,-0.42958656330749356,,,-0.31175747644408025,0.24859335038363167,-0.20212765957446807,0.0676762896355892,-0.9198520345252774,inf,0.18799999999999997,-0.07149489322191274,-0.375,1.0907380305247754,1.6923076923076927,-0.9737771053958648,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,inf,-0.004100761570005875,2.735229759299781,,,1.4203296703296704,-0.6319514661274014,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,B+,57.59,B,57.44,↓,B+,57.59,B,57.44,↓
3004,豐達科,2021/12,2022/03/31,,0.0,資源轉化,航空航太與國防,23,0.04993939393939396,0.2590614269362838,,,-0.09130570345853134,0.5459972561088657,,,,,,,,,,,,,,,,,,,-1.0,1.0,,,,,-1.0,inf,,,0.37793768659572835,4.049478160030924,-1.0,inf,1.4177545691906004,0.33799126637554594,-0.18126888217522658,-0.2425629290617849,inf,,0.039551977598879906,-0.09727159265052052,-0.0625468726563672,-0.01229629629629627,0.6666666666666667,1.0,,,,,,,,,-0.17961904761904762,-4.378378378378378,,,-0.121,0.0,,,0.0,1.3333333333333333,-1.0,inf,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,47.67,B+,57.71,↑,B-,47.67,B+,57.71,↑
3005,神基,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,19,0.5516345723242274,1.25783619817998,,,-0.8840257679021567,34.55373564782065,-1.0,inf,,-1.0,,,-1.0,inf,,,,,,,,-1.0,,,,-1.0,,,-1.0,-0.2,-1.0,inf,,,0.526171875,-0.3315926892950391,-1.0,inf,0.033445519562473575,0.3806389157792837,-0.6582597730138714,1.6521739130434783,-0.6518105849582173,-0.7818955042527339,0.18799999999999997,-0.312242090784044,-0.375,0.6,11.666666666666664,3.0909090909090913,-1.0,0.8333333333333334,-1.0,1.2222222222222223,-1.0,1.0,-1.0,1.0,-0.9551404853128991,2.814859926918392,,,0.4430014430014431,0.8579088471849865,,,2.5,-0.6,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,63.04,B+,64.1,-,B+,63.04,B+,64.1,-
3006,晶豪科,2021/12,2022/03/31,2020.0,0.0,科技與通訊,半導體,18,14.974782608695651,-0.9623321323288568,,,26.23511146496815,-0.9838477366255144,,,,,,,,,,,,,,,-1.0,inf,,,inf,-1.0,,,,,,-1.0,,,-0.6045627376425855,-0.5358687020206477,-1.0,14.384615384615385,8.523809523809522,-0.931640625,-0.5740740740740741,1.540410132689988,,,0.12571009712296133,0.09140000000000001,0.0,0.010151515151515177,0.041666666666666706,-0.7587939698492463,-1.0,inf,-1.0,inf,,,,,-0.6338161956779862,-0.26917736896910793,,,0.0,0.0,,,0.3333333333333333,-0.5714285714285714,,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,64.03,B+,64.19,-,B+,64.03,B+,64.19,-
3008,大立光,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,19,-0.4755839217816404,-0.11319845857418116,,,0.12493878550440747,-0.9751751009423311,,-1.0,inf,-1.0,,,,-1.0,,,,,,,1.5,inf,,,3.0,inf,,,inf,-1.0,inf,-1.0,,,-0.5956840637691702,-0.0717942947167051,-1.0,-0.1666666666666666,-0.022087244616234045,-0.23208480565371026,-0.5361397934868943,-0.2228395061728395,0.19155354449472095,5.835051546391753,-0.2360580595874714,-0.3455,,-0.014099999999999967,-0.024390243902439046,2.0749999999999997,2.0,-0.7777777777777778,-0.1,-0.4444444444444444,-0.5,0.0,inf,-1.0,-0.9454764776839566,-0.33828224776500637,,,-0.516297262059974,0.10043041606886667,,,1.3333333333333333,0.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,61.73,A,64.61,↑,B+,61.73,A,64.61,↑
3011,今皓,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,18,-0.3173030303030303,1.3495906016375931,,,6.477114213076222,4.104554358472087,inf,,inf,,,,,,,,,,,,inf,,,,inf,-1.0,,,inf,,inf,,,,0.5027489309712887,-0.18777627424447452,-0.8461538461538461,5.500000000000001,-0.20497448979591845,0.35898769284104715,1.1754385964912282,-0.5086206896551724,inf,-1.0,,-0.17104308718990288,-0.5000749962501875,-0.3333,-0.40476190476190477,1.1,inf,,inf,,inf,,inf,,0.14689034369885431,-0.0040749796251017874,,,-0.32799999999999996,0.9047619047619047,,,-0.6666666666666666,1.0,,,,,,,,,1.5,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,,B,52.44,B-,51.13,↓,B,52.44,B-,51.13,↓
3013,晟銘電,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,19,-0.8565482233502538,-0.812094620373903,,,-0.9961820829182313,2.628888724090623,-1.0,inf,-1.0,inf,,,,,,,,,,,-0.5,inf,,,-1.0,0.0,,,,,,-1.0,,,-0.9148245119809101,0.7022849083215794,23.28571428571428,-0.65,-0.9768288646143661,7.697696737044145,4.5054945054945055,-0.3448,-1.0,inf,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,-0.955237242614145,25.59523809523809,-0.4166666666666667,inf,-0.2222222222222222,inf,-1.0,inf,-1.0,inf,30.478632478632477,-0.9578226387887527,-1.0,inf,0.0,0.37174211248285327,,,0.0,-0.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,60.51,B,56.14,↓,B+,60.51,B,56.14,↓
3014,聯陽,2021/12,2022/03/31,,0.0,科技與通訊,半導體,18,-0.24223091171022845,-0.20422535211267603,,,-0.6410335705503185,-0.30969650205761323,,,inf,,,,,,,,,,inf,,inf,,,,,,,,,,,,inf,,0.6761663500105553,-0.7364379903188115,-0.9290780141843971,0.8076923076923075,53.37234042553192,-0.9877284595300262,-0.4659832246039143,1.6559405940594059,inf,,0.5233644859813084,0.09140000000000001,0.22213889305534726,0.010151515151515177,8.399999999999999,-0.7487437185929648,inf,,inf,,inf,,,,-0.5367682631833576,0.1875897730537202,,,-0.402,0.0,,,-0.25,-0.2,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,49.97,B-,47.44,-,B-,49.97,B-,47.44,-
3015,全漢,2021/12,2022/03/31,2020.0,0.0,資源轉化,電氣與電子設備,18,-0.9683978873239436,-0.7794174757281553,,,-0.9930907342096826,-0.8357967333078877,,-1.0,0.0,0.6666666666666666,-1.0,inf,,,,,,,,,0.0,0.6666666666666666,,,-1.0,2.0,,,0.0,1.5,-1.0,inf,,,0.48669317834200054,-0.7185697477544695,1.0,-0.28571428571428575,-0.8426092160383003,-0.07710151331050485,0.5759911894273128,0.08095238095238096,-0.2162554426705369,-0.988976,0.400070003500175,-0.09727159265052052,,-0.01229629629629627,-0.40476190476190477,-0.8777292576419214,1.0,-0.3333333333333333,-0.1,0.42857142857142855,0.0,0.0,0.0,0.0,1.315682281059063,162.66666666666666,,-1.0,0.36517719568567025,-0.351,,,2.0,0.0,,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,A,67.9,A,65.58,-,A,67.9,A,65.58,-
3016,嘉晶,2021/12,2022/03/31,,0.0,科技與通訊,半導體,18,0.32562691131498467,-0.06428843952689808,,,0.18492305972651749,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-0.7142857142857143,inf,,,,,,,,,1.3940066592674807,0.7505342918204778,-1.0,-0.5833333333333334,0.309049773755656,17.416666666666668,-0.15723270440251572,-0.560044272274488,,,0.22173355323437788,-0.13787383288307498,0.12494375281235935,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,0.548802946593002,-0.23395250411474258,,,0.0,0.0,,,0.16666666666666666,1.0,,,,,,,,,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B,54.27,B-,50.94,↓,B,54.27,B-,50.94,↓
3017,奇鋐,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,18,1.6192144782441278,1.1217320261437909,,,1.8738320341966306,2.0719913486791293,inf,,inf,-1.0,,-1.0,,,,,,,,,inf,-1.0,,,inf,-1.0,,,,-1.0,-1.0,0.25225225225225234,-1.0,inf,0.5560255732346294,0.6848627196889934,-0.6363636363636365,2.666666666666667,0.1967473224910751,-0.08659420289855074,-0.024471635150166853,0.12234706616729088,inf,-1.0,-0.3857,1.0,-0.2753260869565217,0.3939393939393939,40.73913043478261,-0.7688442211055277,inf,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,-0.7600463678516228,3.915479582146249,inf,,0.40353697749196143,-0.009554140127388543,-1.0,inf,0.5,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,A,64.3,A,64.99,-,A,64.3,A,64.99,-
3019,亞光,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,-0.7761473554229266,0.7989633469085523,,,-0.7829147881813779,0.6517832415299873,,,inf,-1.0,inf,-1.0,,,,,,,,,inf,-1.0,,,1.0,inf,,,inf,-1.0,2.963963963963964,-0.8573264781491002,,-1.0,-0.4268005573439677,-0.09260147360160449,inf,-1.0,0.002404424140418233,0.08774682882176027,0.30677290836653387,-0.09603841536614646,inf,,0.22173355323437788,-0.4543,0.12494375281235935,-0.13415584415584414,0.0,0.25000000000000006,inf,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,-0.457428068115091,-0.6709814528593508,,,0.5347222222222223,-0.3054662379421222,,-1.0,-0.4,1.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,50.23,B+,59.85,↑,B-,50.23,B+,59.85,↑
3021,鴻名,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,1.2421485902449065,1.964612568639414,,,1.7180707179850219,1.3494550706876174,,,,,,,,,,,,,,,,,,,0.3333333333333333,inf,,,,,,-1.0,,,-0.7101048052204864,0.30895066521716624,inf,-1.0,-0.7153207746015018,2.535631113181183,0.3985294117647059,0.4107883817427386,,,0.12571009712296133,-0.09306963603124482,0.0,-0.2508988764044944,0.0,inf,,,,,,,,,12.797520661157025,-0.9150280898876405,-1.0,inf,0.0,0.6666666666666667,,,0.2,-0.2857142857142857,,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,57.94,B+,61.19,-,B+,57.94,B+,61.19,-
3022,威強電,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,14.566242038216561,-0.9700495993895459,,,-0.3795167480159469,-0.004820349289925564,inf,,,,,,,,,,,,,,inf,,,,-0.6,4.0,,,inf,,-1.0,3.0,inf,,0.2943201376936317,-0.19022133021129511,-0.6,inf,0.7717821782178218,-0.48711438364859716,0.15494636471990464,0.09102730819245773,,,,-0.13787383288307498,,-0.01229629629629627,-0.6,0.19047619047619047,inf,,inf,,inf,,inf,,5.72077922077922,-0.5473251028806585,,,-0.3400211193241816,1.182027649769585,inf,,-0.4,-0.16666666666666666,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,60.49,B+,57.74,-,B+,60.49,B+,57.74,-
3023,信邦,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,18,12.088983050847457,-0.9774895078214422,,,1.133667240569729,-0.7630983722051244,,,-1.0,inf,,,inf,,,,,,,,,,,,,,,,,,6.027027027027027,inf,,,0.5884962368539103,-0.3352220013253811,33.333333333333336,inf,-0.8819911314547275,-0.07453005030447457,-0.12949640287769784,0.011644832605531296,-1.0,inf,0.09933333333333323,-0.05208777667188014,-0.4143,0.48148148148148145,-1.0,-0.5476190476190477,-1.0,inf,-1.0,inf,-1.0,inf,,,-0.14495412844036695,-35.276729559748425,,-1.0,-0.6599999999999999,0.0,,,1.3333333333333333,-0.5714285714285714,inf,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,62.47,B+,63.07,-,B+,62.47,B+,63.07,-
3024,憶聲,2021/12,2022/03/31,,0.0,消費品,電器製造,20,-0.9343912077056064,47.49101796407186,,,-0.9445123373809867,0.6687863843672363,,,inf,,,,-1.0,inf,,,,,,,inf,,,,0.0,-0.6,,,inf,,-0.5045045045045045,0.0,,,1.4162754303599372,-0.449359453093583,,-1.0,0.5739622641509434,0.40957446808510634,0.3398876404494382,-0.16136631330977622,inf,,0.03314323497809741,-0.04426750082942319,,-0.01229629629629627,-0.90234375,11.19047619047619,inf,,inf,,inf,,inf,,-0.6755002704164413,6.337301587301587,,,-0.16300000000000003,0.0,,,-0.2857142857142857,0.4,,,,,,,,,-7.0,-2.0,0.0,-2.0,0.0,-5.0,0.0,0.0,-1.0,1.0,-2.0,-1.0,0.0,-4.0,-2.0,-1.0,-12.0,-1.0,-3.0,-1.0,,B+,58.45,B,52.97,↓,B+,58.45,B,52.97,↓
